,subject,verb,object,TalkID
14539,he,turn,[flashlight],1684
14540,he,want,"[to, see, better]",1684
14541,he,risk,"[turning, on, the, white, lights, on, the, submersible]",1684
14542,we,explore,[percent],1684
14543,that,benefit,[us],1684
14544,we,imagine,[that],1684
14545,we,spend,[fraction],1684
14546,we,spend,[that],1684
14547,we,need,[organization],1684
14548,we,need,"[to, be, exploring, and, protecting, our, life, support, systems, here, on, earth]",1684
14549,that,drive,[innovation],1684
14550,innovation,drive,[growth],1684
14551,'s,do,[it],1684
14552,that,scare,[animals],1684
14553,you,want,"[to, get, away, from, it, all, and, see, something, you, 've, never, seen]",1684
14554,you,have,[chance],1684
14555,one,see,[that],1684
14556,we,miss,[him],1684
14557,we,spend,[lot],1694
14558,we,learn,[much],1694
14559,i,spend,[life],1694
14560,i,saw,[execution],1694
14561,i,experience,[hunger],1694
14562,mom,bring,[letter],1694
14563,you,read,[this],1694
14564,we,lie,"[to, die]",1694
14565,we,wait,"[to, die]",1694
14566,i,saw,[something],1694
14567,nobody,help,[them],1694
14568,famine,hit,"[north, korea]",1694
14569,they,have,[lights],1694
14570,i,reveal,[details],1694
14571,i,leave,"[north, korea]",1694
14572,i,say,[details],1694
14573,it,take,[years],1694
14574,i,have,[idea],1694
14575,life,go,"[to, be, like, as, a, north, korean, refugee]",1694
14576,i,catch,[police],1694
14577,someone,accuse,[me],1694
14578,they,test,"[language, abilities]",1694
14579,they,ask,[tons],1694
14580,heart,go,"[to, explode]",1694
14581,i,manage,"[to, control, all, the, emotions, inside, me]",1694
14582,i,answer,[questions],1694
14583,they,finish,"[questioning, me]",1694
14584,koreans,seek,[asylum],1694
14585,many,catch,[police],1694
14586,koreans,have,"[to, hide, their, identities, and, struggle, so, hard, just, to, survive]",1694
14587,i,decide,"[to, risk, going, to, south, korea]",1694
14588,i,start,[life],1694
14589,i,have,"[to, start, learning, my, third, language]",1694
14590,i,call,[own],1694
14591,i,make,[plan],1694
14592,i,start,"[studying, for, the, university, entrance, exam]",1694
14593,i,start,"[to, get, used, to, my, new, life]",1694
14594,i,receive,"[phone, call]",1694
14595,authorities,intercept,[money],1694
14596,i,send,[that],1694
14597,family,go,"[to, be, forcibly, removed, to, a, desolate, location, in, the, countryside]",1694
14598,they,have,"[to, get, out, quickly]",1694
14599,i,start,"[planning, how, to, help, them, escape]",1694
14600,koreans,have,"[to, travel, incredible, distances, on, the, path, to, freedom]",1694
14601,i,take,[flight],1694
14602,family,speak,[chinese],1694
14603,i,have,"[to, guide, them, somehow, through, more, than, 2,000, miles, in, china]",1694
14604,bus,stop,"[police, officer]",1694
14605,bus,board,"[police, officer]",1694
14606,he,take,"[i.d, ., cards]",1694
14607,he,start,"[asking, them, questions]",1694
14608,family,understand,[chinese],1694
14609,family,go,"[to, be, arrested]",1694
14610,officer,approach,[family],1694
14611,i,stand,[him],1694
14612,i,tell,[him],1694
14613,i,chaperon,[that],1694
14614,he,look,[me],1694
14615,he,believe,[me],1694
14616,i,have,"[to, spend, almost, all, my, money, to, bribe, the, border, guards, in, laos]",1694
14617,i,pay,"[fine, bribe]",1694
14618,i,do,[everything],1694
14619,we,come,[everything],1694
14620,family,throw,[everything],1694
14621,i,have,[money],1694
14622,i,lose,[hope],1694
14623,voice,ask,[me],1694
14624,stranger,care,"[to, ask]",1694
14625,i,explain,[situation],1694
14626,man,go,"[situation, rest]",1694
14627,he,pay,[rest],1694
14628,koreans,get,"[situation, rest]",1694
14629,i,thank,[him],1694
14630,i,ask,[him],1694
14631,you,help,[me],1694
14632,i,help,[you],1694
14633,i,help,[people],1694
14634,kind,symbolize,[hope],1694
14635,we,need,[it],1694
14636,he,show,[me],1694
14637,many,stay,"[information, money]",1694
14638,we,send,"[information, money]",1694
14639,that,help,"[to, change, north, korea, from, inside]",1694
14640,i,want,"[to, help, give, aspiring, north, koreans, a, chance, to, prosper, with, international, support]",1694
14641,buildings,harbor,[landscapes],1698
14642,we,design,[things],1698
14643,microbes,influence,"[weight, moods]",1698
14644,microbes,help,"[boost, your, immune, system]",1698
14645,microbes,freshen,[breath],1698
14646,you,touch,[pencil],1698
14647,we,design,[ecosystems],1698
14648,this,open,[path],1698
14649,i,ask,[all],1698
14650,i,think,[it],1698
14651,we,do,[it],1698
14652,we,do,[it],1698
14653,i,go,"[to, share, data, with, you, from, one, aspect, of, my, research]",1698
14654,we,impact,[worlds],1698
14655,we,want,"[to, get, something, like, a, fossil, record, of, the, building, ,, and, to, do, this]",1698
14656,we,sample,[dust],1698
14657,we,pull,[cells],1698
14658,we,break,[them],1698
14659,people,do,[lot],1698
14660,i,snap,[picture],1698
14661,things,remind,[me],1698
14662,i,do,[fieldwork],1698
14663,things,change,[me],1698
14664,i,go,"[to, show, you, now, first, what, we, found, in, the, offices]",1698
14665,we,find,[what],1698
14666,we,go,"[to, look, at, the, data, through, a, visualization, tool, that, i, 've, been, working, on, in, partnership, with, autodesk]",1698
14667,you,see,[groups],1698
14668,it,tell,[something],1698
14669,offices,have,[lot],1698
14670,you,see,[lot],1698
14671,'s,take,[look],1698
14672,they,have,[ecosystems],1698
14673,those,have,[ecosystems],1698
14674,i,like,"[to, think, of, bathrooms, like, a, tropical, rainforest]",1698
14675,i,tell,[tim],1698
14676,you,see,[microbes],1698
14677,i,like,"[to, think, of, offices, as, being, a, temperate, grassland]",1698
14678,you,bring,[principles],1698
14679,microbes,disperse,[people],1698
14680,we,want,"[to, do, in, this, building]",1698
14681,engineers,design,"[handling, units]",1698
14682,they,do,[this],1698
14683,they,use,[biology],1698
14684,you,compare,[this],1698
14685,that,mean,[what],1698
14686,they,have,[ability],1698
14687,they,want,"[that, to]",1698
14688,designers,cluster,[rooms],1698
14689,you,expect,"[to, see, rooms, that, are, close, together]",1698
14690,you,have,[biomes],1698
14691,we,find,[what],1698
14692,they,have,[ecosystems],1698
14693,i,see,[power],1698
14694,this,get,"[to, be, ,, in, part, ,, a, building, ecology, problem]",1698
14695,i,go,"[to, tell, you, one, more, story, about, this, building]",1698
14696,he,dedicate,[life],1698
14697,he,meet,[me],1698
14698,choices,impact,"[ecology, biology]",1698
14699,it,add,[dimension],1698
14700,he,help,"[design, some, of, the, air, handling, systems, in, this, building, and, the, way, it, was, ventilated]",1698
14701,i,go,"[what, to, show, you, is, air, that, we, sampled, outside, of, the, building]",1698
14702,we,sample,[that],1698
14703,i,go,"[to, show, you, what, happened, when, we, experimentally, manipulated, classrooms]",1698
14704,we,manipulate,[classrooms],1698
14705,we,block,[them],1698
14706,they,get,[ventilation],1698
14707,lot,operate,[this],1698
14708,companies,do,[this],1698
14709,we,find,[what],1698
14710,we,open,[vents],1698
14711,it,have,[something],1698
14712,that,design,"[using, a, sustainable, passive, design, strategy, where, air, came, in, from, the, outside, through, louvers]",1698
14713,air,track,[air],1698
14714,charlie,saw,[this],1698
14715,he,get,[air],1698
14716,he,make,[choice],1698
14717,it,wash,[landscape],1698
14718,i,give,[you],1698
14719,we,want,[that],1698
14720,i,discover,[it],1698
14721,it,call,"[to, both, ward, off, pathogens, and, give, you, good, breath]",1698
14722,it,show,"[to, both, ward, off, pathogens, and, give, you, good, breath]",1698
14723,we,have,[blis],1698
14724,it,bioinformed,[design],1698
14725,i,need,[bathroom],1713
14726,i,find,[one],1713
14727,i,go,"[bathroom, one, toilet, toilet]",1713
14728,i,prepare,"[to, do, what, i, 'd, done, most, of, my, life]",1713
14729,i,do,"[what, most]",1713
14730,i,use,[toilet],1713
14731,i,flush,[toilet],1713
14732,i,ask,[question],1713
14733,i,'s,"[to, emerge]",1713
14734,i,have,"[to, emerge]",1713
14735,it,have,[door],1713
14736,it,have,[privacy],1713
14737,it,have,[water],1713
14738,it,have,[soap],1713
14739,i,wash,[hands],1713
14740,i,do,"[soap, that]",1713
14741,we,do,[that],1713
14742,i,ask,[question],1713
14743,i,learn,[something],1713
14744,people,have,[toilet],1713
14745,they,have,"[bucket, box]",1713
14746,they,have,"[to, do, what, this, little, boy, is, doing, by, the, side, of, the, mumbai, airport, expressway, ,, which, is, called, open, defecation, ,, or, poo, -, pooing, in, the, open]",1713
14747,boy,do,[what],1713
14748,he,do,[that],1713
14749,guy,walk,"[that, him]",1713
14750,he,see,[boy],1713
14751,he,see,[him],1713
14752,poop,carry,[passengers],1713
14753,diseases,like,"[to, travel, in, human, shit]",1713
14754,boy,wash,[hands],1713
14755,he,run,"[drinking, water, food, environment]",1713
14756,he,contaminate,"[drinking, water, food, environment]",1713
14757,he,carry,[diseases],1713
14758,i,call,[what],1713
14759,we,call,[it],1713
14760,you,see,[her],1713
14761,you,ask,"[to, care, about, things, like, hiv, /, aids, or, t.b, ., or, measles]",1713
14762,diarrhea,kill,[children],1713
14763,it,get,[fraction],1713
14764,we,know,"[how, to, fix, this]",1713
14765,engineers,instal,"[systems, toilet]",1713
14766,disease,drop,"[systems, toilet]",1713
14767,we,put,[it],1713
14768,we,lock,[it],1713
14769,i,think,[it],1713
14770,we,lock,[it],1713
14771,we,have,[word],1713
14772,shit,offend,[people],1713
14773,we,know,"[how, to, solve, diarrhea, and, sanitation]",1713
14774,you,think,"[how, to, solve, diarrhea, and, sanitation]",1713
14775,you,look,[water],1713
14776,we,need,[water],1713
14777,one,go,"[to, refuse, clean, water]",1713
14778,toilet,reduce,[disease],1713
14779,he,have,"[water, supply]",1713
14780,he,get,[hands],1713
14781,he,go,"[that, to, contaminate, his, water, supply, with]",1713
14782,we,waste,[it],1713
14783,toilet,put,[girl],1713
14784,they,have,[sanitation],1713
14785,we,do,[that],1713
14786,they,do,[it],1713
14787,they,hit,[puberty],1713
14788,they,start,[menstruating],1713
14789,it,get,"[that, it]",1713
14790,i,understand,[that],1713
14791,who,blame,[them],1713
14792,you,meet,[educationalist],1713
14793,i,improve,"[education, attendance, rates]",1713
14794,you,make,[lot],1713
14795,poop,cook,[dinner],1713
14796,it,get,[nutrients],1713
14797,we,ingest,[nutrients],1713
14798,we,excrete,[nutrients],1713
14799,we,keep,[them],1713
14800,they,get,[percent],1713
14801,they,stir,[contents],1713
14802,you,put,[poop],1713
14803,it,give,[gas],1713
14804,you,cook,[contents],1713
14805,guys,stir,[shit],1713
14806,they,save,[dollars],1713
14807,they,cut,"[fuel, supply]",1713
14808,they,find,"[fuel, supply]",1713
14809,poop,save,[lives],1713
14810,she,get,[dose],1713
14811,anyone,do,[it],1713
14812,who,create,"[stool, sample]",1713
14813,we,give,[toilet],1713
14814,we,need,"[to, understand, human, psychology]",1713
14815,we,need,"[to, understand, software, as, well, as, just, giving, someone, hardware]",1713
14816,governments,go,[latrines],1713
14817,governments,give,[latrines],1713
14818,they,get,[lots],1713
14819,companies,do,[it],1713
14820,they,try,"[selling, soap, as, healthy]",1713
14821,one,buy,[it],1713
14822,they,try,"[selling, it, as, sexy]",1713
14823,everyone,buy,[it],1713
14824,which,persuade,[brides],1713
14825,that,have,[toilet],1713
14826,i,meet,[her],1713
14827,she,grow,[her],1713
14828,they,have,[toilet],1713
14829,she,tell,[her],1713
14830,mother,get,[her],1713
14831,she,tell,[her],1713
14832,she,do,[thing],1713
14833,you,know,[anything],1713
14834,she,get,[toilet],1713
14835,she,go,[toilet],1713
14836,i,call,[what],1713
14837,it,have,[toilets],1713
14838,they,do,[what],1713
14839,they,ingest,[shit],1713
14840,them,change,[behavior],1713
14841,mother,instal,[latrine],1713
14842,she,use,"[banana, field]",1713
14843,she,instal,[latrine],1713
14844,it,cost,[nothing],1713
14845,it,go,"[to, save, that, boy, 's, life]",1713
14846,melinda,gate,[foundation],1713
14847,we,go,"[to, meet, targets, ,, providing, people, with, sanitation, at, this, rate]",1713
14848,who,use,"[pit, latrines]",1713
14849,they,have,"[bidet, nozzles]",1713
14850,they,have,[features],1713
14851,they,do,[what],1713
14852,i,find,[which],1713
14853,they,bring,[toilet],1713
14854,people,go,[toilet],1713
14855,people,upgrade,[toilet],1713
14856,they,sanitize,[it],1713
14857,we,do,[that],1713
14858,we,need,"[to, do]",1713
14859,i,go,"[to, make, your, lives, easy, this, afternoon]",1713
14860,i,ask,[you],1713
14861,you,do,[what],1726
14862,we,keep,"[talking, about]",1726
14863,you,use,[most],1726
14864,we,do,[it],1726
14865,everyone,do,[it],1726
14866,any,convince,[each],1726
14867,someone,invite,[me],1726
14868,someone,manage,"[to, fit, me, in, to, a, regular, sort, of, conference, room, meeting]",1726
14869,i,have,"[to, walk, my, dogs, tomorrow]",1726
14870,i,remember,"[thinking, ,, "", i, have, to, be, the, one, to, ask, the, next, question, ,]",1726
14871,i,have,"[to, be, the, one, to, ask, the, next, question]",1726
14872,i,take,[idea],1726
14873,i,ask,[people],1726
14874,it,change,[life],1726
14875,i,use,"[to, think, about, it]",1726
14876,you,take,[care],1726
14877,you,take,[care],1726
14878,one,come,"[care, care]",1726
14879,i,learn,[things],1726
14880,each,hold,[problems],1726
14881,we,go,"[to, solve, problems, and, look, at, the, world, really, differently]",1726
14882,i,start,[talk],1726
14883,i,end,[talk],1726
14884,air,drive,[thinking],1726
14885,you,do,[that],1726
14886,you,bring,[set],1726
14887,mother,show,"[beauty, shape, form]",1736
14888,i,fascinate,[language],1736
14889,it,seem,"[to, be, as, impenetrable, as, the, great, wall, of, china]",1736
14890,i,break,[wall],1736
14891,who,want,"[to, understand, and, appreciate, the, beauty, of, this, sophisticated, language]",1736
14892,i,start,"[thinking, about, how, a, new, ,, fast, method, of, learning, chinese, might, be, useful]",1736
14893,i,start,"[to, learn, how, to, draw, every, single, stroke, for, each, character, in, the, correct, sequence]",1736
14894,i,learn,[characters],1736
14895,we,have,[minutes],1736
14896,we,have,[way],1736
14897,scholar,understand,[characters],1736
14898,you,need,"[1,000]",1736
14899,you,comprehend,[percent],1736
14900,i,go,"[to, start, with, eight, to, show, you, how, the, method, works]",1736
14901,you,get,[mouth],1736
14902,i,like,"[to, think, that, way]",1736
14903,i,call,"[characters, radicals]",1736
14904,you,create,[characters],1736
14905,person,stretch,[arms],1736
14906,we,have,[woods],1736
14907,we,create,[forest],1736
14908,we,have,[foundation],1736
14909,we,have,[woman],1736
14910,they,have,[argument],1736
14911,you,build,[32],1736
14912,group,build,[32],1736
14913,we,know,[characters],1736
14914,we,start,"[building, phrases]",1736
14915,we,have,"[fire, mountain]",1736
14916,we,build,[japan],1736
14917,we,get,[what],1736
14918,they,put,[enemies],1736
14919,which,tell,[you],1736
14920,i,stop,[talking],1736
14921,i,saw,"[psychotherapy, client]",1741
14922,alex,walk,"[flats, me]",1741
14923,she,drop,"[flats, me]",1741
14924,alex,kick,[flats],1741
14925,alex,tell,[me],1741
14926,i,hear,[this],1741
14927,classmate,get,[arsonist],1741
14928,i,get,[twentysomething],1741
14929,who,want,"[to, talk, about, boys]",1741
14930,i,handle,[it],1741
14931,alex,bring,[that],1741
14932,me,nod,[head],1741
14933,we,kick,[can],1741
14934,twentysomethings,have,[nothing],1741
14935,supervisor,push,[me],1741
14936,she,go,"[to, marry, the, guy]",1741
14937,supervisor,say,[one],1741
14938,she,marry,[one],1741
14939,she,have,[one],1741
14940,psychologists,call,[what],1741
14941,they,use,[to],1741
14942,that,make,"[20s, spot]",1741
14943,we,sit,"[20s, spot]",1741
14944,it,not,[consequences],1741
14945,we,talk,"[percent, percent]",1741
14946,laughter,raise,[hand],1741
14947,i,want,"[to, see, some, twentysomethings, here]",1741
14948,you,love,[twentysomething],1741
14949,you,lose,[sleep],1741
14950,i,want,"[to, see, —, okay]",1741
14951,one,deserve,"[to, know, what, psychologists, ,, sociologists, ,, neurologists, and, fertility, specialists, already, know]",1741
14952,percent,take,[place],1741
14953,that,make,[life],1741
14954,crowd,go,"[to, be, fine]",1741
14955,years,have,[impact],1741
14956,you,go,"[how, much, money, to, earn]",1741
14957,brain,cap,"[growth, spurt]",1741
14958,it,rewire,[itself],1741
14959,you,want,"[to, change, about, yourself]",1741
14960,we,know,"[fertility, peaks]",1741
14961,we,know,"[fertility, peaks]",1741
14962,things,get,"[fertility, peaks]",1741
14963,life,have,[impact],1741
14964,we,hear,"[what, less]",1741
14965,twentysomethings,hear,[what],1741
14966,researchers,call,[20s],1741
14967,journalists,coin,[nicknames],1741
14968,you,need,"[plan, time]",1741
14969,you,think,[what],1741
14970,you,pat,[twentysomething],1741
14971,you,have,[years],1741
14972,you,rob,[person],1741
14973,nothing,happen,[person],1741
14974,twentysomethings,come,[things],1741
14975,twentysomethings,say,[things],1741
14976,i,know,[good],1741
14977,relationship,count,[good],1741
14978,i,kill,[time],1741
14979,it,start,"[to, sound, like, this]",1741
14980,i,have,[nothing],1741
14981,i,have,[day],1741
14982,it,start,"[to, sound, like, this]",1741
14983,everybody,run,[fun],1741
14984,everybody,have,[fun],1741
14985,everybody,start,"[sitting, down]",1741
14986,i,want,"[to, be, the, only, one, left, standing, up]",1741
14987,i,marry,[husband],1741
14988,that,sound,[mistake],1741
14989,that,make,[mistake],1741
14990,research,start,"[to, show, ,, simply, harder, and, more, stressful, to, do, all, at, once, in, our, 30s]",1741
14991,crisis,buy,"[sports, car]",1741
14992,you,have,[career],1741
14993,it,realize,[sibling],1741
14994,you,have,[child],1741
14995,you,give,[sibling],1741
14996,i,do,[what],1741
14997,i,think,[what],1741
14998,i,want,"[to, change, what, twentysomethings, are, doing, and, thinking]",1741
14999,twentysomethings,do,[what],1741
15000,she,say,[years],1741
15001,she,like,"[to, work, in, art, or, entertainment]",1741
15002,she,spend,[years],1741
15003,who,display,[temper],1741
15004,she,cry,[herself],1741
15005,she,collect,[herself],1741
15006,you,pick,[family],1741
15007,you,pick,[friends],1741
15008,she,hang,[head],1741
15009,she,sob,[head],1741
15010,she,buy,"[address, book]",1741
15011,she,spend,[morning],1741
15012,she,leave,"[staring, at, that, empty, blank, that, comes, after, the, words, "", in, case, of, emergency]",1741
15013,who,go,"[to, be, there, for, me, if, i, get, in, a, car, wreck]",1741
15014,who,go,"[to, take, care, of, me, if, i, have, cancer]",1741
15015,i,have,[cancer],1741
15016,it,take,[everything],1741
15017,i,have,"[not, to, say, ,]",1741
15018,emma,need,[life],1741
15019,i,know,[life],1741
15020,i,tell,[things],1741
15021,female,deserve,"[that, to, hear]",1741
15022,i,tell,[emma],1741
15023,that,add,[value],1741
15024,you,want,"[who, to, be, next]",1741
15025,i,know,[future],1741
15026,one,know,[future],1741
15027,i,know,[this],1741
15028,capital,beget,"[identity, capital]",1741
15029,you,want,"[to, try]",1741
15030,i,discount,"[twentysomething, exploration, here]",1741
15031,i,discount,[exploration],1741
15032,that,suppose,"[to, count]",1741
15033,i,tell,[emma],1741
15034,i,tell,[emma],1741
15035,they,know,[who],1741
15036,they,know,[what],1741
15037,you,get,[yourself],1741
15038,you,get,[job],1741
15039,emma,believe,[friends],1741
15040,you,pick,[family],1741
15041,you,pick,[friends],1741
15042,emma,pick,[family],1741
15043,she,partner,[family],1741
15044,she,create,[family],1741
15045,i,tell,"[emma, time]",1741
15046,you,have,[one],1741
15047,that,mean,"[being, as, intentional, with, love, as, you, are, with, work]",1741
15048,you,want,[what],1741
15049,it,work,[time],1741
15050,it,kill,[time],1741
15051,whoever,happen,"[to, be, choosing, you]",1741
15052,we,go,[cousin],1741
15053,she,find,[cousin],1741
15054,her,get,[job],1741
15055,offer,give,[reason],1741
15056,she,love,[career],1741
15057,she,love,[family],1741
15058,she,send,[card],1741
15059,blanks,seem,"[family, card]",1741
15060,conversation,have,[effect],1741
15061,i,learn,"[what, to, say, to, alex]",1741
15062,i,have,"[what, privilege]",1741
15063,you,know,[what],1741
15064,you,decide,[life],1741
15065,we,think,[lot],1744
15066,i,like,"[to, talk, about, increasing, our, chances, of, dying, well]",1744
15067,i,design,"[reading, programs]",1744
15068,i,know,[what],1744
15069,friends,have,[end],1744
15070,modini,spend,[years],1744
15071,they,keep,[livestock],1744
15072,i,meet,"[jim, shirley]",1744
15073,who,choose,"[not, to, have, kids]",1744
15074,who,manage,[experiences],1744
15075,we,learn,[things],1744
15076,we,find,[what],1744
15077,beginning,trigger,"[awareness, event]",1744
15078,shirley,choose,[nature],1744
15079,this,give,[peace],1744
15080,you,go,"[to, say]",1744
15081,thing,go,"[to, get, me]",1744
15082,he,need,"[to, hear, again]",1744
15083,we,go,"[to, take, care, of, shirley, right, here, at, the, ranch]",1744
15084,acr,go,"[to, take, care, of, your, wildlife, forever]",1744
15085,i,go,"[to, share, five, practices]",1744
15086,i,put,[worksheets],1744
15087,you,plan,[end],1744
15088,i,like,"[to, die, at, home]",1744
15089,we,like,"[to, die, at, home]",1744
15090,plan,involve,"[answering, straightforward, questions, about, the, end, you, want]",1744
15091,you,want,"[to, be, when, you, 're, no, longer, independent]",1744
15092,you,want,[what],1744
15093,who,go,"[to, make, sure, your, plan, is, followed]",1744
15094,you,need,[advocates],1744
15095,one,increase,[chance],1744
15096,you,want,[someone],1744
15097,who,have,"[time, proximity]",1744
15098,you,want,[someone],1744
15099,you,want,"[to, get, this, right]",1744
15100,advocates,keep,[set],1744
15101,you,go,"[to, need, caregivers]",1744
15102,you,need,"[to, assess, your, personality, and, financial, situation, to, determine, whether, an, elder, care, community, or, staying, at, home]",1744
15103,we,find,[team],1744
15104,who,let,[videos],1744
15105,who,go,[videos],1744
15106,who,take,[videos],1744
15107,you,skip,"[morning, exercises]",1744
15108,you,need,"[to, hear, that, your, wife, is, in, good, hands]",1744
15109,you,want,"[what, to, hear, at, the, very, end]",1744
15110,you,like,"[to, hear, it]",1744
15111,you,want,"[to, hear, that, whatever, you, 're, worried, about, is, going, to, be, fine]",1744
15112,about,go,"[to, be, fine]",1744
15113,that,inspire,"[fear, denial]",1744
15114,i,learn,[what],1744
15115,we,put,[time],1744
15116,we,have,[chance],1744
15117,who,take,[care],1744
15118,he,expect,"[to, see]",1744
15119,she,die,"[being, read, an, article, in, that, day, 's, paper, about, the, significance, of, the, wildlife, refuge, at, the, modini, ranch]",1744
15120,shirley,have,[end],1744
15121,i,hope,"[to, increase, our, chances, of, doing, the, same]",1744
15122,music,thank,[you],1750
15123,i,like,"[to, share, with, you, a, little, bit, of, me, playing, my, life]",1750
15124,which,mean,[everything],1750
15125,people,try,"[to, comfort, and, encourage, me]",1750
15126,i,start,"[to, rediscover, the, true, power, of, music]",1750
15127,that,give,[me],1750
15128,that,restore,[soul],1750
15129,music,give,[me],1750
15130,it,change,[perspective],1750
15131,it,set,[me],1750
15132,piece,touch,[heart],1750
15133,piece,heal,[heart],1750
15134,music,thank,[you],1750
15135,i,use,[music],1750
15136,i,play,[facilities],1750
15137,i,restrict,[facilities],1750
15138,i,like,"[to, show, you, that, classical, music, can, be, so, much, fun, ,, exciting, ,, and, that, it, can, rock, you]",1750
15139,it,rock,[you],1750
15140,me,introduce,[you],1750
15141,i,enjoy,[life],1750
15142,i,earn,[recognition],1750
15143,perspectives,transform,[you],1750
15144,i,train,"[to, become, a, gymnast, for, two, years, in, hunan, ,, china, in, the, 1970s]",1755
15145,government,want,"[to, transfer, me, to, a, school, for, athletes]",1755
15146,i,like,[job],1755
15147,me,play,[piano],1755
15148,singer,start,"[training, young, to, learn, acrobatics]",1755
15149,i,try,[everything],1755
15150,adults,like,[idea],1755
15151,friends,support,[me],1755
15152,nobody,teach,[me],1755
15153,i,satisfy,[hunger],1755
15154,i,find,"[role, model]",1755
15155,tradition,require,[eyre],1755
15156,i,learn,"[book.[""cheaper]",1755
15157,i,inspire,"[to, study, abroad, after, reading, these]",1755
15158,i,read,[books],1755
15159,commandment,give,[epiphany],1755
15160,you,honor,"[father, mother]",1755
15161,it,become,"[to, climb, out, of, this, confucian, guilt, trap, and, to, restart, my, relationship, with, my, parents]",1755
15162,culture,start,[habit],1755
15163,it,offer,[insights],1755
15164,i,find,[map],1755
15165,china,have,"[to, be, at, the, center, of, the, world]",1755
15166,map,carry,[view],1755
15167,contrast,give,[understanding],1755
15168,works,do,[it],1755
15169,i,start,"[reading, books, in, pairs]",1755
15170,i,compare,[stories],1755
15171,you,know,[language],1755
15172,i,realize,[happiness],1755
15173,bride,mean,[mother],1755
15174,books,give,[portal],1755
15175,others,suffer,[what],1755
15176,i,come,"[to, believe, that, coming, true, is, not, the, only, purpose, of, a, dream]",1755
15177,dream,do,[that],1755
15178,applause,thank,[you],1755
15179,applause,thank,[you],1755
15180,we,go,"[to, meet, a, remarkable, group, of, dolphins, that, i, 've, been, working, with, in, the, wild, for, the, last, 28, years]",1758
15181,they,do,[what],1758
15182,we,know,[what],1758
15183,they,use,[some],1758
15184,we,know,[what],1758
15185,we,know,[things],1758
15186,they,understand,[languages],1758
15187,they,pass,"[awareness, tests]",1758
15188,they,use,[tools],1758
15189,they,have,[language],1758
15190,they,talk,[language],1758
15191,i,set,"[to, find, a, place, in, the, world, where, i, could, observe, dolphins, underwater, to, try, to, crack, the, code, of, their, communication, system]",1758
15192,i,observe,[dolphins],1758
15193,i,find,[community],1758
15194,they,spend,"[daytime, resting]",1758
15195,they,go,"[daytime, resting]",1758
15196,i,correlate,"[sound, behavior]",1758
15197,we,try,"[to, follow, dolphin, etiquette, while, we, 're, in, the, water]",1758
15198,we,observe,[them],1758
15199,they,bear,[spots],1758
15200,they,get,[spots],1758
15201,they,go,[spots],1758
15202,we,photograph,"[spots, nicks]",1758
15203,we,track,"[spots, nicks]",1758
15204,dolphins,learn,[lot],1758
15205,they,use,[years],1758
15206,females,become,"[lot, years]",1758
15207,they,get,"[lot, years]",1758
15208,males,mature,"[lot, years]",1758
15209,we,have,"[to, determine, who, the, fathers, are]",1758
15210,we,do,"[paternity, tests]",1758
15211,that,mean,[what],1758
15212,we,track,[generations],1758
15213,they,make,[sounds],1758
15214,they,hear,[sounds],1758
15215,they,have,"[communication, signals]",1758
15216,they,have,[vision],1758
15217,they,use,"[body, postures]",1758
15218,they,have,[taste],1758
15219,they,have,[touch],1758
15220,dolphins,buzz,[other],1758
15221,dolphins,tickle,[other],1758
15222,we,know,[things],1758
15223,you,find,[whistle],1758
15224,they,use,[clicks],1758
15225,they,pack,[clicks],1758
15226,they,use,[them],1758
15227,males,stimulate,[female],1758
15228,laughter,tell,[anyone],1758
15229,you,feel,[sound],1758
15230,they,have,"[to, resolve, conflicts]",1758
15231,they,use,"[sounds, behaviors]",1758
15232,you,go,"[to, see, two, groups]",1758
15233,you,go,"[to, see, the, head, -, to, -, head, posturing, ,, some, open, mouths, ,, lots, of, squawking]",1758
15234,we,have,[resident],1758
15235,they,babysit,[calves],1758
15236,males,have,"[dominance, displays]",1758
15237,they,use,[that],1758
15238,they,chase,[females],1758
15239,species,form,[alliances],1758
15240,they,chase,[sharks],1758
15241,they,use,"[to, communicate, their, coordination]",1758
15242,they,synchronize,"[sounds, body, postures]",1758
15243,them,start,"[to, synchronize, their, behavior, and, their, sounds]",1758
15244,you,hear,[sounds],1758
15245,dolphins,make,[sounds],1758
15246,we,use,[equipment],1758
15247,researchers,measure,[complexity],1758
15248,whistles,rate,[relative],1758
15249,it,turn,[sounds],1758
15250,they,mean,[what],1758
15251,we,have,"[rosetta, stone]",1758
15252,we,try,"[what, to, do, in, the, bahamas, and, in, real, time]",1758
15253,scientists,use,"[keyboard, interfaces]",1758
15254,we,want,"[to, develop, an, interface, like, this, in, the, bahamas]",1758
15255,we,do,[this],1758
15256,dolphins,start,"[to, show, us, a, lot, of, mutual, curiosity]",1758
15257,they,mimic,"[vocalizations, postures]",1758
15258,they,invite,[us],1758
15259,they,love,"[to, play]",1758
15260,they,like,"[to, drag, it, and, drop, it, from, appendage, to, appendage]",1758
15261,he,learn,"[how, to, play, this, game]",1758
15262,she,tease,[him],1758
15263,she,taunt,[him],1758
15264,he,want,[sargassum],1758
15265,dolphins,solicit,[humans],1758
15266,they,sink,"[sargassum, it, it, seaweed]",1758
15267,they,have,[sargassum],1758
15268,they,nudge,[it],1758
15269,they,drop,[it],1758
