term,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
consisted,0.0,0.0,0.0,0.0,0.0,0.0,8.753807906439301e-06,0.0,0.0,8.37065249236178e-06,0.0,0.0,6.851379867905396e-06,0.0,0.0,1.2319443161169115e-05
consistency,0.0,0.0,0.0,0.0,9.491898664489859e-06,0.0,0.0,0.0,1.6316540893330614e-05,8.37065249236178e-06,0.0,0.0,1.3702759735810792e-05,7.319304666056724e-06,0.0,0.0
consistent,2.7339958716662336e-05,1.1759310434036149e-05,1.2534155573938984e-05,2.016271309467402e-05,1.8983797328979717e-05,1.5011972047708048e-05,3.5015231625757206e-05,0.0,8.158270446665307e-06,8.37065249236178e-06,1.006876969703072e-05,3.150201612903226e-05,5.481103894324317e-05,2.9277218664226897e-05,3.878013216269041e-05,1.2319443161169115e-05
consistently,0.0,0.0,1.2534155573938984e-05,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,0.0,1.006876969703072e-05,0.0,0.0,0.0,1.5512052865076164e-05,1.2319443161169115e-05
consisting,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,0.0,0.0,7.875504032258064e-06,0.0,0.0,0.0,0.0
consists,0.0,2.3518620868072297e-05,3.760246672181695e-05,0.0,9.491898664489859e-06,7.505986023854024e-06,8.753807906439301e-06,0.0,1.6316540893330614e-05,0.0,2.013753939406144e-05,0.0,1.3702759735810792e-05,7.319304666056724e-06,7.756026432538082e-06,1.8479164741753673e-05
consolation,0.0,0.0,0.0,0.0,0.0,0.0,8.753807906439301e-06,0.0,0.0,0.0,0.0,7.875504032258064e-06,0.0,0.0,0.0,0.0
console,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,0.0,0.0,7.875504032258064e-06,0.0,1.4638609332113449e-05,0.0,0.0
consoled,0.0,0.0,0.0,0.0,9.491898664489859e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851379867905396e-06,0.0,0.0,0.0
consoles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.158270446665307e-06,0.0,0.0,0.0,0.0,7.319304666056724e-06,7.756026432538082e-06,0.0
consolidated,1.3669979358331168e-05,0.0,0.0,0.0,0.0,1.5011972047708048e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
consoling,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.756026432538082e-06,0.0
consonant,1.3669979358331168e-05,0.0,1.2534155573938984e-05,0.0,0.0,7.505986023854024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conspicuous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,0.0,0.0,0.0,1.3702759735810792e-05,0.0,0.0,0.0
conspicuously,0.0,2.3518620868072297e-05,0.0,0.0,0.0,7.505986023854024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conspiracies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.158270446665307e-06,8.37065249236178e-06,0.0,0.0,0.0,0.0,0.0,0.0
conspiracy,0.0,0.0,0.0,0.0,0.0,0.0,8.753807906439301e-06,0.0,4.894962267999184e-05,0.0,1.006876969703072e-05,0.0,0.0,2.1957913998170175e-05,0.0,6.159721580584557e-06
conspired,0.0,0.0,0.0,0.0,9.491898664489859e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851379867905396e-06,0.0,0.0,0.0
conspiring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37065249236178e-06,0.0,0.0,6.851379867905396e-06,7.319304666056724e-06,7.756026432538082e-06,0.0
constable,0.0,1.1759310434036149e-05,1.2534155573938984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constancy,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,8.753807906439301e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constant,1.3669979358331168e-05,3.5277931302108444e-05,3.760246672181695e-05,1.008135654733701e-05,4.745949332244929e-05,3.0023944095416096e-05,5.252284743863581e-05,3.9610549081431366e-05,1.6316540893330614e-05,1.674130498472356e-05,9.061892727327648e-05,3.937752016129032e-05,4.1108279207432375e-05,2.1957913998170175e-05,1.5512052865076164e-05,1.8479164741753673e-05
constantly,4.1009938074993504e-05,8.231517303825304e-05,1.2534155573938984e-05,6.048813928402206e-05,5.695139198693915e-05,3.0023944095416096e-05,8.753807906439301e-05,3.168843926514509e-05,3.263308178666123e-05,2.511195747708534e-05,7.048138787921504e-05,5.512852822580645e-05,0.00010962207788648634,5.123513266239707e-05,7.756026432538082e-05,3.6958329483507346e-05
constants,0.0,0.0,7.52049334436339e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851379867905396e-06,0.0,0.0,0.0
constellation,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,0.0,0.0,0.0,1.674130498472356e-05,0.0,0.0,1.3702759735810792e-05,0.0,0.0,0.0
constellations,0.0,0.0,0.0,0.0,0.0,3.0023944095416096e-05,8.753807906439301e-06,0.0,0.0,1.674130498472356e-05,0.0,0.0,0.0,7.319304666056724e-06,1.5512052865076164e-05,6.159721580584557e-06
constituency,0.0,1.1759310434036149e-05,0.0,0.0,0.0,7.505986023854024e-06,8.753807906439301e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constituents,0.0,0.0,0.0,2.016271309467402e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851379867905396e-06,0.0,0.0,0.0
constitute,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,0.0,0.0,8.158270446665307e-06,8.37065249236178e-06,1.006876969703072e-05,1.575100806451613e-05,0.0,0.0,0.0,0.0
constitutes,0.0,0.0,0.0,1.008135654733701e-05,0.0,7.505986023854024e-06,0.0,0.0,1.6316540893330614e-05,8.37065249236178e-06,1.006876969703072e-05,7.875504032258064e-06,6.851379867905396e-06,7.319304666056724e-06,7.756026432538082e-06,0.0
constituting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,0.0,0.0,7.875504032258064e-06,0.0,0.0,0.0,0.0
constitution,0.0,0.0,1.2534155573938984e-05,2.016271309467402e-05,0.0,7.505986023854024e-06,0.0,1.5844219632572545e-05,8.158270446665307e-06,1.674130498472356e-05,2.013753939406144e-05,0.0,2.7405519471621585e-05,0.0,5.4292185027766574e-05,8.007638054759925e-05
constitutional,0.0,0.0,0.0,1.008135654733701e-05,0.0,0.0,0.0,0.0,8.158270446665307e-06,2.511195747708534e-05,0.0,1.575100806451613e-05,0.0,0.0,0.0,2.463888632233823e-05
constitutions,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4638609332113449e-05,0.0,6.159721580584557e-06
constrained,0.0,0.0,0.0,1.008135654733701e-05,0.0,1.5011972047708048e-05,0.0,0.0,0.0,0.0,0.0,7.875504032258064e-06,0.0,7.319304666056724e-06,0.0,1.2319443161169115e-05
constraining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851379867905396e-06,0.0,7.756026432538082e-06,6.159721580584557e-06
constraint,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,0.0,0.0,3.263308178666123e-05,0.0,1.006876969703072e-05,0.0,2.0554139603716188e-05,7.319304666056724e-06,3.878013216269041e-05,0.0
constraints,2.7339958716662336e-05,0.0,0.0,5.040678273668505e-05,3.7967594657959434e-05,7.505986023854024e-06,0.0,7.922109816286273e-06,2.447481133999592e-05,0.0,1.006876969703072e-05,4.7253024193548386e-05,2.7405519471621585e-05,1.4638609332113449e-05,2.3268079297614246e-05,0.0
constrict,0.0,0.0,1.2534155573938984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319304666056724e-06,0.0,6.159721580584557e-06
construct,1.3669979358331168e-05,0.0,0.0,4.032542618934804e-05,9.491898664489859e-06,0.0,8.753807906439301e-06,3.168843926514509e-05,0.0,2.511195747708534e-05,2.013753939406144e-05,7.875504032258064e-06,1.3702759735810792e-05,5.8554437328453794e-05,2.3268079297614246e-05,2.463888632233823e-05
constructed,4.1009938074993504e-05,0.0,0.00010027324459151187,1.008135654733701e-05,1.8983797328979717e-05,2.2517958071562072e-05,0.0,7.922109816286273e-06,1.6316540893330614e-05,3.348260996944712e-05,2.013753939406144e-05,1.575100806451613e-05,3.425689933952698e-05,3.659652333028362e-05,2.3268079297614246e-05,1.2319443161169115e-05
constructing,1.3669979358331168e-05,0.0,1.2534155573938984e-05,1.008135654733701e-05,0.0,0.0,0.0,0.0,1.6316540893330614e-05,0.0,0.0,7.875504032258064e-06,0.0,7.319304666056724e-06,7.756026432538082e-06,0.0
construction,0.00012302981422498052,1.1759310434036149e-05,3.760246672181695e-05,3.024406964201103e-05,9.491898664489858e-05,1.5011972047708048e-05,8.753807906439301e-06,3.9610549081431366e-05,6.526616357332246e-05,5.022391495417068e-05,5.03438484851536e-05,8.663054435483871e-05,1.3702759735810792e-05,7.319304666056724e-05,2.3268079297614246e-05,3.079860790292279e-05
constructions,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875504032258064e-06,0.0,0.0,0.0,0.0
constructive,5.467991743332467e-05,0.0,0.0,0.0,2.8475695993469574e-05,0.0,0.0,7.922109816286273e-06,8.158270446665307e-06,0.0,0.0,0.0,0.0,2.9277218664226897e-05,1.5512052865076164e-05,6.159721580584557e-06
constructs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851379867905396e-06,2.1957913998170175e-05,0.0,0.0
construed,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.158270446665307e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
consult,0.0,0.0,0.0,0.0,0.0,0.0,8.753807906439301e-06,7.922109816286273e-06,8.158270446665307e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2319443161169115e-05
consultant,0.0,0.0,0.0,0.0,9.491898664489859e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851379867905396e-06,0.0,0.0,0.0
consultation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319304666056724e-06,1.5512052865076164e-05,0.0
consulting,1.3669979358331168e-05,0.0,1.2534155573938984e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.37065249236178e-06,0.0,0.0,6.851379867905396e-06,0.0,7.756026432538082e-06,6.159721580584557e-06
consumable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,8.37065249236178e-06,0.0,0.0,0.0,0.0,0.0,0.0
consume,0.0,1.1759310434036149e-05,0.0,0.0,2.8475695993469574e-05,0.0,8.753807906439301e-06,4.753265889771764e-05,2.447481133999592e-05,2.511195747708534e-05,1.006876969703072e-05,0.0,4.1108279207432375e-05,7.319304666056724e-06,7.756026432538082e-06,1.2319443161169115e-05
consumed,1.3669979358331168e-05,0.0,0.0,0.0,0.0,2.2517958071562072e-05,2.6261423719317904e-05,0.0,2.447481133999592e-05,8.37065249236178e-06,0.0,7.875504032258064e-06,0.0,2.1957913998170175e-05,7.756026432538082e-06,2.463888632233823e-05
consumer,5.467991743332467e-05,0.0,6.267077786969492e-05,1.008135654733701e-05,3.7967594657959434e-05,1.5011972047708048e-05,8.753807906439301e-06,3.168843926514509e-05,4.0791352233326534e-05,8.37065249236178e-06,1.006876969703072e-05,7.087953629032259e-05,2.0554139603716188e-05,2.1957913998170175e-05,3.878013216269041e-05,6.159721580584557e-06
consumerism,0.0,0.0,0.0,1.008135654733701e-05,0.0,7.505986023854024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
consumers,0.0,2.3518620868072297e-05,7.52049334436339e-05,1.008135654733701e-05,1.8983797328979717e-05,3.0023944095416096e-05,8.753807906439301e-06,0.0,8.158270446665307e-06,0.0,2.013753939406144e-05,6.300403225806451e-05,6.851379867905396e-06,2.1957913998170175e-05,7.756026432538082e-06,2.463888632233823e-05
consumes,0.0,0.0,1.2534155573938984e-05,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,0.0,2.013753939406144e-05,0.0,0.0,7.319304666056724e-06,0.0,6.159721580584557e-06
consuming,0.0,0.0,0.0,0.0,9.491898664489859e-06,0.0,8.753807906439301e-06,7.922109816286273e-06,1.6316540893330614e-05,0.0,1.006876969703072e-05,7.875504032258064e-06,1.3702759735810792e-05,7.319304666056724e-06,7.756026432538082e-06,1.2319443161169115e-05
consumption,1.3669979358331168e-05,2.3518620868072297e-05,1.2534155573938984e-05,0.0,0.0,1.5011972047708048e-05,3.5015231625757206e-05,3.9610549081431366e-05,4.0791352233326534e-05,1.674130498472356e-05,0.0,7.087953629032259e-05,6.851379867905396e-06,0.0,0.0,1.2319443161169115e-05
contact,5.467991743332467e-05,8.231517303825304e-05,3.760246672181695e-05,0.0001008135654733701,1.8983797328979717e-05,0.00013510774842937244,8.753807906439301e-06,5.545476871400391e-05,4.0791352233326534e-05,5.022391495417068e-05,6.041261818218432e-05,9.450604838709677e-05,6.166241881114857e-05,7.319304666056724e-05,0.00010082834362299507,6.159721580584558e-05
contacted,0.0,2.3518620868072297e-05,0.0,0.0,9.491898664489859e-06,0.0,0.0,0.0,8.158270446665307e-06,1.674130498472356e-05,0.0,2.3626512096774193e-05,1.3702759735810792e-05,0.0,0.0,0.0
contacts,1.3669979358331168e-05,5.879655217018074e-05,0.0,2.016271309467402e-05,9.491898664489859e-06,0.0,8.753807906439301e-06,0.0,0.0,8.37065249236178e-06,0.0,7.875504032258064e-06,0.0,0.0,2.3268079297614246e-05,6.159721580584557e-06
contagion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0791352233326534e-05,8.37065249236178e-06,0.0,7.875504032258064e-06,0.0,0.0,0.0,0.0
contagious,1.3669979358331168e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37065249236178e-06,0.0,7.875504032258064e-06,0.0,3.659652333028362e-05,0.0,6.159721580584557e-06
contain,1.3669979358331168e-05,1.1759310434036149e-05,1.2534155573938984e-05,2.016271309467402e-05,3.7967594657959434e-05,3.0023944095416096e-05,8.753807906439301e-06,7.922109816286273e-06,1.6316540893330614e-05,7.533587243125602e-05,1.006876969703072e-05,7.875504032258064e-06,6.851379867905396e-06,3.659652333028362e-05,7.756026432538082e-06,1.8479164741753673e-05
contained,0.0,1.1759310434036149e-05,1.2534155573938984e-05,2.016271309467402e-05,9.491898664489859e-06,7.505986023854024e-06,1.7507615812878603e-05,2.376632944885882e-05,8.158270446665307e-06,1.674130498472356e-05,0.0,7.875504032258064e-06,2.0554139603716188e-05,2.1957913998170175e-05,2.3268079297614246e-05,0.0
container,0.0,0.0,0.0,2.016271309467402e-05,9.491898664489859e-06,3.0023944095416096e-05,0.0,7.922109816286273e-06,3.263308178666123e-05,0.0,2.013753939406144e-05,0.0,0.0,7.319304666056724e-06,0.0,6.159721580584557e-06
containers,0.0,0.0,0.0,0.0,9.491898664489859e-06,7.505986023854024e-06,2.6261423719317904e-05,0.0,8.158270446665307e-06,8.37065249236178e-06,0.0,2.3626512096774193e-05,6.851379867905396e-06,0.0,0.0,1.2319443161169115e-05
containing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,0.0,2.013753939406144e-05,7.875504032258064e-06,0.0,1.4638609332113449e-05,7.756026432538082e-06,0.0
containment,0.0,0.0,0.0,0.0,0.0,7.505986023854024e-06,8.753807906439301e-06,0.0,2.447481133999592e-05,0.0,0.0,0.0,0.0,7.319304666056724e-06,7.756026432538082e-06,0.0
contains,2.7339958716662336e-05,4.7037241736144594e-05,1.2534155573938984e-05,1.008135654733701e-05,1.8983797328979717e-05,7.505986023854024e-06,1.7507615812878603e-05,1.5844219632572545e-05,8.158270446665307e-06,8.37065249236178e-05,1.006876969703072e-05,0.0,2.0554139603716188e-05,4.391582799634035e-05,3.878013216269041e-05,1.2319443161169115e-05
contaminants,0.0,0.0,0.0,1.008135654733701e-05,0.0,0.0,0.0,7.922109816286273e-06,8.158270446665307e-06,0.0,0.0,7.875504032258064e-06,0.0,0.0,0.0,0.0
contaminate,0.0,0.0,0.0,0.0,1.8983797328979717e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.150201612903226e-05,0.0,0.0,0.0,0.0
contaminated,2.7339958716662336e-05,0.0,0.0,0.0,0.0,3.7529930119270116e-05,0.0,0.0,0.0,0.0,0.0,1.575100806451613e-05,0.0,0.0,7.756026432538082e-06,0.0
contamination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.158270446665307e-06,0.0,0.0,1.575100806451613e-05,0.0,0.0,0.0,0.0
contemplate,0.0,0.0,2.506831114787797e-05,1.008135654733701e-05,0.0,2.2517958071562072e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.851379867905396e-06,0.0,0.0,6.159721580584557e-06
contemplated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.158270446665307e-06,0.0,0.0,0.0,0.0,7.319304666056724e-06,0.0,0.0
contemplating,0.0,0.0,1.2534155573938984e-05,0.0,0.0,1.5011972047708048e-05,0.0,7.922109816286273e-06,0.0,0.0,0.0,7.875504032258064e-06,3.425689933952698e-05,0.0,0.0,0.0
contemplation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,0.0,1.006876969703072e-05,0.0,0.0,0.0,0.0,0.0
contemplative,0.0,0.0,1.2534155573938984e-05,1.008135654733701e-05,0.0,0.0,8.753807906439301e-06,0.0,0.0,1.674130498472356e-05,1.006876969703072e-05,0.0,0.0,0.0,0.0,0.0
contemporaries,0.0,0.0,0.0,0.0,0.0,0.0,1.7507615812878603e-05,0.0,0.0,8.37065249236178e-06,0.0,7.875504032258064e-06,6.851379867905396e-06,0.0,0.0,1.2319443161169115e-05
contemporary,4.1009938074993504e-05,0.0,2.506831114787797e-05,4.032542618934804e-05,6.6443290651429e-05,6.004788819083219e-05,8.753807906439301e-06,2.376632944885882e-05,3.263308178666123e-05,4.18532624618089e-05,5.03438484851536e-05,0.0,6.851379867905396e-06,7.319304666056724e-06,1.5512052865076164e-05,6.159721580584557e-06
contempt,0.0,0.0,1.2534155573938984e-05,0.0,0.0,0.0,8.753807906439301e-06,0.0,0.0,0.0,2.013753939406144e-05,0.0,0.0,7.319304666056724e-06,0.0,0.0
content,2.7339958716662336e-05,2.3518620868072297e-05,7.52049334436339e-05,5.040678273668505e-05,0.0001803460746253073,0.00018014366457249657,3.5015231625757206e-05,4.753265889771764e-05,0.00016316540893330614,0.00020089565981668272,0.0001006876969703072,7.087953629032259e-05,6.851379867905396e-05,7.319304666056724e-05,3.878013216269041e-05,9.855554528935292e-05
contented,0.0,1.1759310434036149e-05,1.2534155573938984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319304666056724e-06,0.0,0.0
contentious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5844219632572545e-05,0.0,0.0,1.006876969703072e-05,0.0,6.851379867905396e-06,0.0,0.0,6.159721580584557e-06
contents,1.3669979358331168e-05,2.3518620868072297e-05,2.506831114787797e-05,1.008135654733701e-05,0.0,3.0023944095416096e-05,0.0,0.0,1.6316540893330614e-05,1.674130498472356e-05,0.0,2.3626512096774193e-05,0.0,2.1957913998170175e-05,7.756026432538082e-06,6.159721580584557e-06
contest,0.0,1.1759310434036149e-05,2.506831114787797e-05,0.0,0.0,7.505986023854024e-06,8.753807906439301e-06,7.922109816286273e-06,0.0,0.0,0.00011075646666733792,2.3626512096774193e-05,0.0,2.1957913998170175e-05,0.0,1.2319443161169115e-05
contested,0.0,3.5277931302108444e-05,0.0,1.008135654733701e-05,0.0,0.0,0.0,0.0,8.158270446665307e-06,0.0,0.0,0.0,6.851379867905396e-06,0.0,0.0,0.0
contests,1.3669979358331168e-05,1.1759310434036149e-05,0.0,0.0,0.0,0.0,8.753807906439301e-06,0.0,0.0,0.0,3.020630909109216e-05,0.0,0.0,7.319304666056724e-06,0.0,0.0
context,5.467991743332467e-05,3.5277931302108444e-05,0.00011280740016545086,6.048813928402206e-05,5.695139198693915e-05,3.0023944095416096e-05,5.252284743863581e-05,7.922109816286273e-05,0.00013053232714664491,7.533587243125602e-05,6.041261818218432e-05,3.150201612903226e-05,6.851379867905396e-05,0.00010247026532479414,4.653615859522849e-05,4.927777264467646e-05
contexts,0.0,0.0,0.0,0.0,0.0,1.5011972047708048e-05,0.0,7.922109816286273e-06,8.158270446665307e-06,0.0,0.0,0.0,0.0,7.319304666056724e-06,0.0,1.2319443161169115e-05
contextual,0.0,0.0,0.0,0.0,1.8983797328979717e-05,0.0,0.0,0.0,0.0,0.0,1.006876969703072e-05,0.0,0.0,0.0,0.0,0.0
contextualize,0.0,0.0,0.0,1.008135654733701e-05,9.491898664489859e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contextually,1.3669979358331168e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.756026432538082e-06,0.0
contiguous,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.158270446665307e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
continent,5.467991743332467e-05,2.3518620868072297e-05,0.0,0.00012097627856804412,2.8475695993469574e-05,7.505986023854023e-05,3.5015231625757206e-05,4.753265889771764e-05,1.6316540893330614e-05,8.37065249236178e-06,3.020630909109216e-05,3.150201612903226e-05,2.0554139603716188e-05,7.319304666056724e-06,7.756026432538082e-05,3.6958329483507346e-05
continental,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,8.753807906439301e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
continents,0.0,1.1759310434036149e-05,0.0,0.00011089492202070711,2.8475695993469574e-05,7.505986023854024e-06,1.7507615812878603e-05,1.5844219632572545e-05,2.447481133999592e-05,8.37065249236178e-06,2.013753939406144e-05,3.937752016129032e-05,6.851379867905396e-06,7.319304666056724e-06,3.878013216269041e-05,0.0
contingency,1.3669979358331168e-05,0.0,0.0,2.016271309467402e-05,0.0,7.505986023854024e-06,0.0,0.0,0.0,0.0,2.013753939406144e-05,0.0,1.3702759735810792e-05,7.319304666056724e-06,0.0,1.2319443161169115e-05
contingent,0.0,0.0,1.2534155573938984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851379867905396e-06,0.0,7.756026432538082e-06,0.0
continual,0.0,1.1759310434036149e-05,0.0,3.024406964201103e-05,0.0,7.505986023854024e-06,8.753807906439301e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5512052865076164e-05,0.0
continually,2.7339958716662336e-05,1.1759310434036149e-05,0.0,1.008135654733701e-05,9.491898664489859e-06,0.0,2.6261423719317904e-05,2.376632944885882e-05,0.0,0.0,1.006876969703072e-05,0.0,0.0,1.4638609332113449e-05,0.0,1.8479164741753673e-05
continuation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.674130498472356e-05,0.0,7.875504032258064e-06,6.851379867905396e-06,0.0,0.0,0.0
continue,0.00010935983486664935,9.407448347228919e-05,6.267077786969492e-05,6.048813928402206e-05,0.00010441088530938843,5.2541902166978164e-05,0.00014881473440946812,0.00016636430614201173,5.710789312665715e-05,3.348260996944712e-05,0.0001006876969703072,0.00013388356854838709,8.221655841486475e-05,5.123513266239707e-05,6.980423789284274e-05,7.391665896701469e-05
continued,2.7339958716662336e-05,5.879655217018074e-05,1.2534155573938984e-05,6.048813928402206e-05,1.8983797328979717e-05,3.7529930119270116e-05,2.6261423719317904e-05,3.168843926514509e-05,1.6316540893330614e-05,3.348260996944712e-05,4.027507878812288e-05,3.150201612903226e-05,6.851379867905396e-06,0.0,2.3268079297614246e-05,1.8479164741753673e-05
continues,4.1009938074993504e-05,1.1759310434036149e-05,1.2534155573938984e-05,3.024406964201103e-05,1.8983797328979717e-05,7.505986023854024e-06,1.7507615812878603e-05,1.5844219632572545e-05,2.447481133999592e-05,2.511195747708534e-05,5.03438484851536e-05,3.937752016129032e-05,6.851379867905396e-06,1.4638609332113449e-05,3.102410573015233e-05,0.0
continuing,0.0,2.3518620868072297e-05,0.0,3.024406964201103e-05,9.491898664489859e-06,7.505986023854024e-06,0.0,2.376632944885882e-05,1.6316540893330614e-05,0.0,2.013753939406144e-05,1.575100806451613e-05,2.7405519471621585e-05,2.9277218664226897e-05,2.3268079297614246e-05,0.0
continuity,0.0,0.0,1.2534155573938984e-05,2.016271309467402e-05,0.0,0.0,0.0,0.0,8.158270446665307e-06,3.348260996944712e-05,0.0,2.3626512096774193e-05,0.0,0.0,0.0,6.159721580584557e-06
continuous,2.7339958716662336e-05,0.0,7.52049334436339e-05,3.024406964201103e-05,1.8983797328979717e-05,0.0,8.753807906439301e-06,1.5844219632572545e-05,1.6316540893330614e-05,1.674130498472356e-05,3.020630909109216e-05,0.0,2.0554139603716188e-05,7.319304666056724e-06,7.756026432538082e-06,2.463888632233823e-05
continuously,1.3669979358331168e-05,0.0,0.0,3.024406964201103e-05,9.491898664489859e-06,7.505986023854024e-06,0.0,1.5844219632572545e-05,1.6316540893330614e-05,0.0,0.0,7.875504032258064e-06,6.851379867905396e-06,2.1957913998170175e-05,1.5512052865076164e-05,6.159721580584557e-06
continuum,2.7339958716662336e-05,0.0,2.506831114787797e-05,0.0,2.8475695993469574e-05,0.0,0.0,1.5844219632572545e-05,3.263308178666123e-05,0.0,0.0,0.0,6.851379867905396e-06,2.9277218664226897e-05,1.5512052865076164e-05,0.0
contour,0.0,1.1759310434036149e-05,0.0,0.0,0.0,0.0,0.0,1.5844219632572545e-05,0.0,0.0,0.0,0.0,6.851379867905396e-06,0.0,0.0,0.0
contours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922109816286273e-06,0.0,0.0,0.0,0.0,0.0,7.319304666056724e-06,0.0,0.0
contract,2.7339958716662336e-05,1.1759310434036149e-05,3.760246672181695e-05,0.0,9.491898664489859e-06,7.505986023854024e-06,1.7507615812878603e-05,3.168843926514509e-05,3.263308178666123e-05,8.37065249236178e-06,0.0,7.875504032258064e-06,2.0554139603716188e-05,1.4638609332113449e-05,1.5512052865076164e-05,1.2319443161169115e-05
contracting,0.0,1.1759310434036149e-05,0.0,1.008135654733701e-05,0.0,0.0,0.0,0.0,0.0,8.37065249236178e-06,0.0,0.0,0.0,7.319304666056724e-06,0.0,0.0
contractions,0.0,0.0,0.0,0.0,9.491898664489859e-06,7.505986023854024e-06,0.0,7.922109816286273e-06,0.0,0.0,0.0,0.0,0.0,2.1957913998170175e-05,0.0,6.159721580584557e-06
contractor,0.00010935983486664935,0.0,0.0,1.008135654733701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3702759735810792e-05,0.0,0.0,0.0
contractors,1.3669979358331168e-05,0.0,0.0,1.008135654733701e-05,0.0,0.0,0.0,7.922109816286273e-06,0.0,8.37065249236178e-06,1.006876969703072e-05,0.0,0.0,0.0,0.0,0.0
contracts,0.0,0.0,1.2534155573938984e-05,0.0,9.491898664489859e-06,0.0,0.0,1.5844219632572545e-05,0.0,0.0,0.0,0.0,1.3702759735810792e-05,0.0,7.756026432538082e-06,0.0
