speaker,man,man,man,woman,woman,woman,man_i-he,man_i-she,woman_i-he,woman_i-she
subject,he,i,she,he,i,she,,,,
verb,,,,,,,,,,
film,0.1525469957630008,1.0109344736233936,0.3411682792858146,0.0,0.1805923124338364,0.0,0.8583874778603928,0.669766194337579,0.1805923124338364,0.1805923124338364
finish,0.3411682792858146,3.898831365907524,0.0,0.0,1.6018903169519951,0.0,3.5576630866217096,3.898831365907524,1.6018903169519951,1.6018903169519951
fit,0.0,0.3411682792858146,0.0,0.0,0.0,0.1805923124338364,0.3411682792858146,0.3411682792858146,0.0,-0.1805923124338364
fix,0.0,0.5497783418839671,0.0,0.0,0.4128659699355516,0.0,0.5497783418839671,0.5497783418839671,0.4128659699355516,0.4128659699355516
flip,0.3411682792858146,0.3411682792858146,0.1525469957630008,0.0,0.1805923124338364,0.0,0.0,0.18862128352281382,0.1805923124338364,0.1805923124338364
fly,0.1525469957630008,2.0651048087981985,0.0,0.1805923124338364,0.4128659699355516,0.0,1.9125578130351977,2.0651048087981985,0.2322736575017152,0.4128659699355516
focus,0.3411682792858146,0.7738347091470481,0.0,0.0,0.4128659699355516,0.0,0.4326664298612335,0.7738347091470481,0.4128659699355516,0.4128659699355516
follow,0.3411682792858146,4.418675548028527,0.3411682792858146,0.9636139595564917,1.8688720364439944,0.0,4.077507268742712,4.077507268742712,0.9052580768875027,1.8688720364439944
force,0.1525469957630008,2.0651048087981985,0.0,0.0,0.4128659699355516,0.4128659699355516,1.9125578130351977,2.0651048087981985,0.4128659699355516,0.0
forget,0.1525469957630008,9.098462596538443,0.0,0.0,2.993913652264251,0.0,8.945915600775443,9.098462596538443,2.993913652264251,2.993913652264251
found,0.0,2.0651048087981985,0.1525469957630008,0.1805923124338364,1.5275352143640737,0.1805923124338364,2.0651048087981985,1.9125578130351977,1.3469429019302372,1.3469429019302372
frame,0.0,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,0.1525469957630008,0.1525469957630008,0.1805923124338364,0.1805923124338364
fund,0.5497783418839671,0.0,0.1525469957630008,0.0,0.1805923124338364,0.0,-0.5497783418839671,-0.1525469957630008,0.1805923124338364,0.1805923124338364
gain,0.0,0.5497783418839671,0.0,0.0,0.8257319398711032,0.0,0.5497783418839671,0.5497783418839671,0.8257319398711032,0.8257319398711032
gather,0.1525469957630008,0.7330377891786228,0.0,0.0,0.1805923124338364,0.0,0.580490793415622,0.7330377891786228,0.1805923124338364,0.1805923124338364
gon,0.0,3.441841347996997,0.0,0.0,4.627095537914005,0.6192989549033274,3.441841347996997,3.441841347996997,4.627095537914005,4.007796583010677
govern,0.0,0.1525469957630008,0.0,0.1805923124338364,0.0,0.0,0.1525469957630008,0.1525469957630008,-0.1805923124338364,0.0
grab,1.787343900452935,1.7355662070667304,0.1525469957630008,0.0,0.9011602933253616,0.6192989549033274,-0.05177769338620464,1.5830192113037296,0.9011602933253616,0.2818613384220342
graduate,0.5497783418839671,0.9162972364732784,0.1525469957630008,0.0,0.1805923124338364,0.0,0.3665188945893113,0.7637502407102776,0.1805923124338364,0.1805923124338364
grant,0.1525469957630008,0.0,0.0,0.0,0.1805923124338364,0.0,-0.1525469957630008,0.0,0.1805923124338364,0.1805923124338364
grow,0.1525469957630008,4.229706734001369,0.0,0.6192989549033274,1.2045174494456143,0.4128659699355516,4.077159738238368,4.229706734001369,0.5852184945422869,0.7916514795100628
guarantee,0.0,1.787343900452935,0.0,0.0,0.1805923124338364,0.0,1.787343900452935,1.787343900452935,0.1805923124338364,0.1805923124338364
guess,0.0,2.0651048087981985,0.0,0.0,0.6758702199940212,0.0,2.0651048087981985,2.0651048087981985,0.6758702199940212,0.6758702199940212
hand,0.0,0.7330377891786228,0.3050939915260017,0.6758702199940212,0.6192989549033274,0.0,0.7330377891786228,0.42794379765262114,-0.05657126509069377,0.6192989549033274
hang,0.1525469957630008,0.3411682792858146,0.0,0.0,0.1805923124338364,0.1805923124338364,0.18862128352281382,0.3411682792858146,0.1805923124338364,0.0
happen,0.3411682792858146,4.418675548028527,0.0,0.0,1.2045174494456143,0.0,4.077507268742712,4.418675548028527,1.2045174494456143,1.2045174494456143
hasten,0.0,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,0.1525469957630008,0.1525469957630008,0.1805923124338364,0.1805923124338364
hat,0.1525469957630008,4.422115227984103,0.3050939915260017,0.0,0.4128659699355516,0.0,4.269568232221102,4.117021236458101,0.4128659699355516,0.4128659699355516
hate,0.0,6.092633654994862,0.0,0.0,3.5038107191289414,0.0,6.092633654994862,6.092633654994862,3.5038107191289414,3.5038107191289414
hear,2.886376616232212,31.69427436921462,0.1525469957630008,0.1805923124338364,24.247068355220804,0.1805923124338364,28.80789775298241,31.54172737345162,24.066476042786967,24.066476042786967
help,0.3411682792858146,5.538757868177147,0.3411682792858146,0.1805923124338364,4.586513344648016,0.1805923124338364,5.197589588891333,5.197589588891333,4.40592103221418,4.40592103221418
hide,0.0,0.3411682792858146,0.0,0.3611846248676728,0.4128659699355516,0.0,0.3411682792858146,0.3411682792858146,0.0516813450678788,0.4128659699355516
hit,0.5497783418839671,2.8216891400895605,0.1525469957630008,0.6758702199940212,1.2045174494456143,0.4128659699355516,2.2719107982055933,2.6691421443265595,0.5286472294515931,0.7916514795100628
hold,1.2595522811302278,5.551490088376798,0.5117524189287219,0.1805923124338364,2.993913652264251,0.9011602933253616,4.29193780724657,5.039737669448076,2.8133213398304147,2.0927533589388894
hop,0.1525469957630008,3.056829901763691,0.3411682792858146,0.0,0.1805923124338364,0.0,2.90428290600069,2.7156616224778762,0.1805923124338364,0.1805923124338364
hope,0.0,8.897015441046728,0.0,0.0,7.765924896951295,0.0,8.897015441046728,8.897015441046728,7.765924896951295,7.765924896951295
hug,0.1525469957630008,0.0,0.0,0.0,0.1805923124338364,0.1805923124338364,-0.1525469957630008,0.0,0.1805923124338364,0.0
hunch,0.0,0.3050939915260017,0.0,0.0,0.1805923124338364,0.0,0.3050939915260017,0.3050939915260017,0.1805923124338364,0.1805923124338364
identify,0.0,0.3411682792858146,0.0,0.0,0.9011602933253616,0.0,0.3411682792858146,0.3411682792858146,0.9011602933253616,0.9011602933253616
ignore,0.0,1.4694776613185991,0.1525469957630008,0.0,0.4128659699355516,0.0,1.4694776613185991,1.3169306655555983,0.4128659699355516,0.4128659699355516
imagine,0.7330377891786228,6.923447335221435,0.0,0.1805923124338364,3.5038107191289414,0.0,6.190409546042812,6.923447335221435,3.323218406695105,3.5038107191289414
imitate,0.0,0.0,0.1525469957630008,0.0,0.1805923124338364,0.0,0.0,-0.1525469957630008,0.1805923124338364,0.1805923124338364
immerse,0.0,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,0.1525469957630008,0.1525469957630008,0.1805923124338364,0.1805923124338364
impersonate,0.1525469957630008,0.0,0.0,0.0,0.1805923124338364,0.0,-0.1525469957630008,0.0,0.1805923124338364,0.1805923124338364
improve,0.0,0.3411682792858146,0.0,0.0,0.1805923124338364,0.0,0.3411682792858146,0.3411682792858146,0.1805923124338364,0.1805923124338364
improvise,0.3050939915260017,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,-0.1525469957630009,0.1525469957630008,0.1805923124338364,0.1805923124338364
include,0.4576409872890026,0.3411682792858146,0.0,0.1805923124338364,0.0,0.0,-0.11647270800318799,0.3411682792858146,-0.1805923124338364,0.0
influence,0.1525469957630008,0.3411682792858146,0.0,0.0,0.4128659699355516,0.0,0.18862128352281382,0.3411682792858146,0.4128659699355516,0.4128659699355516
inherit,0.0,0.1525469957630008,0.0,0.1805923124338364,0.0,0.0,0.1525469957630008,0.1525469957630008,-0.1805923124338364,0.0
inject,0.0,0.1525469957630008,0.1525469957630008,0.3611846248676728,0.0,0.0,0.1525469957630008,0.0,-0.3611846248676728,0.0
insert,0.0,0.1525469957630008,0.0,0.1805923124338364,0.0,0.0,0.1525469957630008,0.1525469957630008,-0.1805923124338364,0.0
inspire,0.1525469957630008,1.518620431183389,0.0,0.0,1.2729460119700613,0.0,1.3660734354203883,1.518620431183389,1.2729460119700613,1.2729460119700613
instal,0.1525469957630008,0.6823365585716292,0.0,0.0,0.0,0.1805923124338364,0.5297895628086284,0.6823365585716292,0.0,-0.1805923124338364
intend,0.7330377891786228,1.4694776613185991,0.0,0.0,0.4128659699355516,0.0,0.7364398721399763,1.4694776613185991,0.4128659699355516,0.4128659699355516
interpret,0.1525469957630008,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,0.0,0.1525469957630008,0.1805923124338364,0.1805923124338364
interview,0.1525469957630008,1.4153082630727511,0.0,0.0,2.135853755935994,0.0,1.2627612673097504,1.4153082630727511,2.135853755935994,2.135853755935994
introduce,0.7738347091470481,2.0651048087981985,0.0,0.0,0.6758702199940212,0.0,1.2912700996511504,2.0651048087981985,0.6758702199940212,0.6758702199940212
invent,1.2595522811302278,3.4394229550987467,0.3050939915260017,0.0,0.1805923124338364,0.1805923124338364,2.179870673968519,3.134328963572745,0.1805923124338364,0.0
invite,1.2595522811302278,6.742283969188302,0.0,0.4128659699355516,3.709715762928933,0.0,5.482731688058074,6.742283969188302,3.2968497929933815,3.709715762928933
issue,0.3050939915260017,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,-0.1525469957630009,0.1525469957630008,0.1805923124338364,0.1805923124338364
join,0.1525469957630008,4.494063404876455,0.3411682792858146,0.6758702199940212,3.709715762928933,0.0,4.341516409113454,4.15289512559064,3.0338455429349116,3.709715762928933
judge,0.0,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,0.1525469957630008,0.1525469957630008,0.1805923124338364,0.1805923124338364
jump,0.3411682792858146,0.7738347091470481,0.0,0.0,0.0,0.1805923124338364,0.4326664298612335,0.7738347091470481,0.0,-0.1805923124338364
keep,4.158753456968025,17.53659652129213,0.5497783418839671,0.9011602933253616,13.563457528244628,1.2045174494456143,13.377843064324104,16.98681817940816,12.662297234919267,12.358940078799014
kick,0.1525469957630008,0.5497783418839671,0.0,0.1805923124338364,0.1805923124338364,0.0,0.39723134612096633,0.5497783418839671,0.0,0.1805923124338364
kill,1.4694776613185991,0.7738347091470481,0.1525469957630008,1.5275352143640737,0.6758702199940212,0.0,-0.695642952171551,0.6212877133840473,-0.8516649943700525,0.6758702199940212
knock,0.1525469957630008,0.7330377891786228,0.0,0.0,0.1805923124338364,0.0,0.580490793415622,0.7330377891786228,0.1805923124338364,0.1805923124338364
land,0.5117524189287219,0.5497783418839671,0.0,0.0,0.1805923124338364,0.0,0.038025922955245206,0.5497783418839671,0.1805923124338364,0.1805923124338364
laugh,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,0.1805923124338364,-0.1525469957630008,0.0,-0.1805923124338364,-0.1805923124338364
launch,0.1525469957630008,0.7738347091470481,0.1525469957630008,0.0,0.4128659699355516,0.0,0.6212877133840473,0.6212877133840473,0.4128659699355516,0.4128659699355516
lay,0.3411682792858146,0.5497783418839671,0.1525469957630008,0.4128659699355516,0.6758702199940212,0.3611846248676728,0.2086100625981525,0.39723134612096633,0.2630042500584696,0.3146855951263484
lead,0.7738347091470481,2.524016988531131,0.0,0.6758702199940212,1.2045174494456143,0.0,1.750182279384083,2.524016988531131,0.5286472294515931,1.2045174494456143
lean,0.0,0.3411682792858146,0.1525469957630008,0.0,0.1805923124338364,0.0,0.3411682792858146,0.18862128352281382,0.1805923124338364,0.1805923124338364
learn,1.6794030415069705,51.775911579226864,0.1525469957630008,1.2729460119700613,25.266507604746558,0.8257319398711032,50.09650853771989,51.62336458346386,23.993561592776498,24.440775664875453
leave,2.5865483784154306,21.34527644984201,1.787343900452935,0.9011602933253616,12.939632410307706,1.6018903169519951,18.75872807142658,19.557932549389076,12.038472116982344,11.337742093355711
let,1.518620431183389,3.898831365907524,0.1525469957630008,0.4128659699355516,0.9011602933253616,0.0,2.3802109347241354,3.746284370144523,0.48829432338981005,0.9011602933253616
lift,0.3411682792858146,0.6823365585716292,0.1525469957630008,0.0,0.1805923124338364,0.0,0.3411682792858146,0.5297895628086284,0.1805923124338364,0.1805923124338364
link,0.0,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,0.1525469957630008,0.1525469957630008,0.1805923124338364,0.1805923124338364
listen,0.0,0.5497783418839671,0.0,0.0,0.9011602933253616,0.0,0.5497783418839671,0.5497783418839671,0.9011602933253616,0.9011602933253616
live,1.2595522811302278,5.981483967594151,0.7738347091470481,0.9636139595564917,1.949087540228988,0.9011602933253616,4.721931686463924,5.207649258447104,0.9854735806724964,1.0479272469036265
long,0.0,0.1525469957630008,0.0,0.1805923124338364,0.4128659699355516,0.0,0.1525469957630008,0.1525469957630008,0.2322736575017152,0.4128659699355516
look,5.104585504624777,22.320297978225994,1.4153082630727511,1.949087540228988,8.099054403926967,1.6018903169519951,17.21571247360122,20.904989715153242,6.149966863697979,6.497164086974972
lose,5.198441821210031,9.705026769641009,0.7738347091470481,0.1805923124338364,10.623221129597622,0.1805923124338364,4.5065849484309775,8.931192060493961,10.442628817163786,10.442628817163786
lower,0.0,0.0,0.5497783418839671,0.0,0.1805923124338364,0.0,0.0,-0.5497783418839671,0.1805923124338364,0.1805923124338364
maintain,0.1525469957630008,0.0,0.0,0.0,0.4128659699355516,0.0,-0.1525469957630008,0.0,0.4128659699355516,0.4128659699355516
manage,0.3411682792858146,3.5084135841988697,0.1525469957630008,0.1805923124338364,1.2045174494456143,0.1805923124338364,3.167245304913055,3.3558665884358687,1.023925137011778,1.023925137011778
marry,0.1525469957630008,1.0109344736233936,0.3411682792858146,0.1805923124338364,0.9011602933253616,0.4128659699355516,0.8583874778603928,0.669766194337579,0.7205679808915253,0.48829432338981005
master,0.1525469957630008,0.3411682792858146,0.0,0.0,0.1805923124338364,0.0,0.18862128352281382,0.3411682792858146,0.1805923124338364,0.1805923124338364
match,0.1525469957630008,0.1525469957630008,0.0,0.0,0.4128659699355516,0.0,0.0,0.1525469957630008,0.4128659699355516,0.4128659699355516
mean,1.8893284216953417,51.195230745024745,0.5497783418839671,0.1805923124338364,15.527558892369246,0.4128659699355516,49.305902323329406,50.64545240314078,15.34696657993541,15.114692922433694
measure,0.0,1.61749515779743,0.0,0.0,0.4128659699355516,0.0,1.61749515779743,1.61749515779743,0.4128659699355516,0.4128659699355516
meet,1.2131213683480724,47.02581034753082,0.5497783418839671,0.1805923124338364,30.953595624898,0.4128659699355516,45.81268897918275,46.47603200564686,30.773003312464162,30.540729654962448
memorize,0.0,0.3411682792858146,0.0,0.0,0.4128659699355516,0.0,0.3411682792858146,0.3411682792858146,0.4128659699355516,0.4128659699355516
mention,0.7330377891786228,7.698450369076244,0.0,0.0,2.0367136191520983,0.0,6.96541257989762,7.698450369076244,2.0367136191520983,2.0367136191520983
mentor,0.0,0.3050939915260017,0.0,0.0,0.1805923124338364,0.0,0.3050939915260017,0.3050939915260017,0.1805923124338364,0.1805923124338364
mind,0.0,0.3411682792858146,0.1525469957630008,0.0,0.4128659699355516,0.0,0.3411682792858146,0.18862128352281382,0.4128659699355516,0.4128659699355516
miss,0.0,5.022776746626627,0.1525469957630008,0.0,3.592696382717101,0.6192989549033274,5.022776746626627,4.870229750863626,3.592696382717101,2.973397427813773
mix,0.1525469957630008,1.2595522811302278,0.0,0.0,0.0,0.1805923124338364,1.107005285367227,1.2595522811302278,0.0,-0.1805923124338364
mock,0.0,0.1525469957630008,0.0,0.1805923124338364,0.0,0.0,0.1525469957630008,0.1525469957630008,-0.1805923124338364,0.0
model,0.1525469957630008,0.0,0.0,0.0,0.1805923124338364,0.0,-0.1525469957630008,0.0,0.1805923124338364,0.1805923124338364
mount,0.1525469957630008,0.1525469957630008,0.0,0.0,0.1805923124338364,0.1805923124338364,0.0,0.1525469957630008,0.1805923124338364,0.0
move,0.7738347091470481,11.169189581329451,0.0,0.4128659699355516,1.6018903169519951,0.1805923124338364,10.395354872182404,11.169189581329451,1.1890243470164434,1.4212980045181587
multiply,0.0,0.5497783418839671,0.0,0.0,0.1805923124338364,0.0,0.5497783418839671,0.5497783418839671,0.1805923124338364,0.1805923124338364
murder,0.3411682792858146,0.0,0.0,0.1805923124338364,0.0,0.0,-0.3411682792858146,0.0,-0.1805923124338364,0.0
n't,0.1525469957630008,1.2595522811302278,0.0,0.1805923124338364,0.1805923124338364,0.0,1.107005285367227,1.2595522811302278,0.0,0.1805923124338364
name,0.0,1.518620431183389,0.0,0.4128659699355516,1.782124416758086,0.1805923124338364,1.518620431183389,1.518620431183389,1.3692584468225344,1.6015321043242496
not,0.0,0.7738347091470481,0.0,0.1805923124338364,0.6758702199940212,0.0,0.7738347091470481,0.7738347091470481,0.4952779075601848,0.6758702199940212
notice,0.1525469957630008,5.022776746626627,0.1525469957630008,0.1805923124338364,1.2729460119700613,0.0,4.870229750863626,4.870229750863626,1.0923536995362249,1.2729460119700613
observe,0.0,0.7330377891786228,0.0,0.0,0.6758702199940212,0.0,0.7330377891786228,0.7330377891786228,0.6758702199940212,0.6758702199940212
offer,0.3411682792858146,5.457048055918957,0.3411682792858146,0.0,1.6018903169519951,0.0,5.115879776633142,5.115879776633142,1.6018903169519951,1.6018903169519951
open,1.787343900452935,6.923447335221435,0.1525469957630008,0.1805923124338364,2.3135477689570023,0.6758702199940212,5.1361034347685,6.770900339458434,2.132955456523166,1.6376775489629811
order,0.7738347091470481,0.5497783418839671,0.0,0.0,0.1805923124338364,0.0,-0.22405636726308098,0.5497783418839671,0.1805923124338364,0.1805923124338364
overhear,0.0,0.5497783418839671,0.0,0.0,0.1805923124338364,0.0,0.5497783418839671,0.5497783418839671,0.1805923124338364,0.1805923124338364
owe,0.0,0.1525469957630008,0.0,0.0,0.6758702199940212,0.0,0.1525469957630008,0.1525469957630008,0.6758702199940212,0.6758702199940212
own,0.3411682792858146,1.2595522811302278,0.0,0.1805923124338364,0.0,0.1805923124338364,0.9183840018444132,1.2595522811302278,-0.1805923124338364,-0.1805923124338364
paint,0.5117524189287219,1.7355662070667304,0.1525469957630008,0.1805923124338364,0.6758702199940212,0.0,1.2238137881380085,1.5830192113037296,0.4952779075601848,0.6758702199940212
panic,0.0,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,0.1525469957630008,0.1525469957630008,0.1805923124338364,0.1805923124338364
paralyze,0.0,0.3411682792858146,0.0,0.1805923124338364,0.0,0.0,0.3411682792858146,0.3411682792858146,-0.1805923124338364,0.0
pass,0.5497783418839671,1.6794030415069705,0.1525469957630008,0.4128659699355516,0.4128659699355516,0.1805923124338364,1.1296246996230033,1.5268560457439697,0.0,0.2322736575017152
paste,0.1525469957630008,0.8529206982145364,0.0,0.0,0.1805923124338364,0.0,0.7003737024515356,0.8529206982145364,0.1805923124338364,0.1805923124338364
pause,0.1525469957630008,0.0,0.0,0.0,0.1805923124338364,0.0,-0.1525469957630008,0.0,0.1805923124338364,0.1805923124338364
pay,1.0109344736233936,5.551490088376798,0.1525469957630008,0.6758702199940212,1.949087540228988,0.4128659699355516,4.540555614753404,5.398943092613797,1.2732173202349668,1.5362215702934363
perceive,0.0,0.4576409872890026,0.0,0.0,0.1805923124338364,0.1805923124338364,0.4576409872890026,0.4576409872890026,0.1805923124338364,0.0
perform,0.3050939915260017,0.3411682792858146,0.1525469957630008,0.0,0.9636139595564917,0.0,0.03607428775981292,0.18862128352281382,0.9636139595564917,0.9636139595564917
photograph,0.1525469957630008,2.169457758833413,0.0,0.1805923124338364,0.9636139595564917,0.0,2.0169107630704124,2.169457758833413,0.7830216471226552,0.9636139595564917
pick,1.4694776613185991,12.174142702256942,0.5497783418839671,0.6192989549033274,6.362033497039577,0.1805923124338364,10.704665040938343,11.624364360372976,5.742734542136249,6.181441184605741
picture,0.0,0.1525469957630008,0.0,0.0,0.4128659699355516,0.0,0.1525469957630008,0.1525469957630008,0.4128659699355516,0.4128659699355516
pile,0.0,0.3411682792858146,0.0,0.0,0.1805923124338364,0.1805923124338364,0.3411682792858146,0.3411682792858146,0.1805923124338364,0.0
pitch,0.0,1.0109344736233936,0.0,0.0,0.4128659699355516,0.0,1.0109344736233936,1.0109344736233936,0.4128659699355516,0.4128659699355516
place,0.7330377891786228,2.2945608986646646,0.0,0.0,0.6758702199940212,0.4128659699355516,1.5615231094860418,2.2945608986646646,0.6758702199940212,0.2630042500584696
plan,0.1525469957630008,2.3514076167413007,0.3050939915260017,0.0,0.9011602933253616,0.1805923124338364,2.1988606209782997,2.046313625215299,0.9011602933253616,0.7205679808915253
plant,0.0,1.1607520637205722,0.0,0.1805923124338364,0.1805923124338364,0.1805923124338364,1.1607520637205722,1.1607520637205722,0.0,0.0
play,2.010761888009552,13.917564695780154,0.5117524189287219,0.9011602933253616,9.444788097240188,0.1805923124338364,11.906802807770601,13.405812276851432,8.543627803914827,9.264195784806352
plot,0.1525469957630008,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,0.0,0.1525469957630008,0.1805923124338364,0.1805923124338364
plug,0.0,0.3411682792858146,0.0,0.0,0.3611846248676728,0.0,0.3411682792858146,0.3411682792858146,0.3611846248676728,0.3611846248676728
point,1.2595522811302278,0.3411682792858146,0.0,0.1805923124338364,0.1805923124338364,0.1805923124338364,-0.9183840018444132,0.3411682792858146,0.0,0.0
pop,0.3411682792858146,0.7738347091470481,0.0,0.0,0.1805923124338364,0.0,0.4326664298612335,0.7738347091470481,0.1805923124338364,0.1805923124338364
portray,0.0,0.1525469957630008,0.0,0.0,0.3611846248676728,0.1805923124338364,0.1525469957630008,0.1525469957630008,0.3611846248676728,0.1805923124338364
post,0.0,1.2131213683480724,0.0,0.1805923124338364,0.0,0.0,1.2131213683480724,1.2131213683480724,-0.1805923124338364,0.0
pour,0.0,0.5497783418839671,0.0,0.0,0.1805923124338364,0.0,0.5497783418839671,0.5497783418839671,0.1805923124338364,0.1805923124338364
practice,0.4576409872890026,1.2595522811302278,0.0,0.0,0.1805923124338364,0.0,0.8019112938412252,1.2595522811302278,0.1805923124338364,0.1805923124338364
pray,0.1525469957630008,0.3411682792858146,0.0,0.0,0.1805923124338364,0.0,0.18862128352281382,0.3411682792858146,0.1805923124338364,0.1805923124338364
predict,0.1525469957630008,1.0109344736233936,0.0,0.0,0.1805923124338364,0.0,0.8583874778603928,1.0109344736233936,0.1805923124338364,0.1805923124338364
prefer,0.0,1.787343900452935,0.0,0.0,1.2729460119700613,0.0,1.787343900452935,1.787343900452935,1.2729460119700613,1.2729460119700613
prepare,0.0,0.3411682792858146,0.0,0.0,0.6758702199940212,0.0,0.3411682792858146,0.3411682792858146,0.6758702199940212,0.6758702199940212
present,0.5497783418839671,2.3514076167413007,0.0,0.0,0.9636139595564917,0.0,1.8016292748573335,2.3514076167413007,0.9636139595564917,0.9636139595564917
press,0.1525469957630008,0.9672933864338102,0.0,0.0,0.0,0.1805923124338364,0.8147463906708095,0.9672933864338102,0.0,-0.1805923124338364
pretend,0.1525469957630008,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,0.0,0.1525469957630008,0.1805923124338364,0.1805923124338364
print,0.0,0.3411682792858146,0.0,0.0,0.1805923124338364,0.0,0.3411682792858146,0.3411682792858146,0.1805923124338364,0.1805923124338364
produce,0.1525469957630008,0.7330377891786228,0.0,0.0,0.1805923124338364,0.1805923124338364,0.580490793415622,0.7330377891786228,0.1805923124338364,0.0
program,0.0,0.0,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,-0.1525469957630008,0.0,-0.1805923124338364
project,0.1525469957630008,0.3411682792858146,0.0,0.0,0.4128659699355516,0.0,0.18862128352281382,0.3411682792858146,0.4128659699355516,0.4128659699355516
promise,0.0,4.085489310994047,0.0,0.1805923124338364,1.949087540228988,0.0,4.085489310994047,4.085489310994047,1.7684952277951516,1.949087540228988
propose,1.61749515779743,1.7355662070667304,0.0,0.0,0.9636139595564917,0.0,0.11807104926930045,1.7355662070667304,0.9636139595564917,0.9636139595564917
prove,0.5497783418839671,0.3411682792858146,0.0,0.0,0.1805923124338364,0.0,-0.2086100625981525,0.3411682792858146,0.1805923124338364,0.1805923124338364
provide,0.1525469957630008,0.3411682792858146,0.0,0.1805923124338364,0.4128659699355516,0.0,0.18862128352281382,0.3411682792858146,0.2322736575017152,0.4128659699355516
publish,0.7738347091470481,0.7738347091470481,0.0,0.0,0.6758702199940212,0.1805923124338364,0.0,0.7738347091470481,0.6758702199940212,0.4952779075601848
pull,4.085489310994047,5.815695761586005,0.3411682792858146,0.4128659699355516,1.949087540228988,0.9636139595564917,1.7302064505919574,5.47452748230019,1.5362215702934363,0.9854735806724964
purchase,0.0,0.0,0.1525469957630008,0.0,0.1805923124338364,0.0,0.0,-0.1525469957630008,0.1805923124338364,0.1805923124338364
pursue,0.0,0.3411682792858146,0.0,0.0,0.4128659699355516,0.0,0.3411682792858146,0.3411682792858146,0.4128659699355516,0.4128659699355516
push,0.7738347091470481,1.787343900452935,0.1525469957630008,0.1805923124338364,1.2729460119700613,0.0,1.013509191305887,1.6347969046899342,1.0923536995362249,1.2729460119700613
quit,0.0,2.457597863122785,0.0,0.0,0.4128659699355516,0.0,2.457597863122785,2.457597863122785,0.4128659699355516,0.4128659699355516
quote,0.3411682792858146,1.518620431183389,0.0,0.0,0.1805923124338364,0.0,1.1774521518975745,1.518620431183389,0.1805923124338364,0.1805923124338364
raise,0.1525469957630008,3.83014622905692,0.7330377891786228,0.4128659699355516,1.6018903169519951,0.1805923124338364,3.677599233293919,3.0971084398782973,1.1890243470164434,1.4212980045181587
re,0.0,0.0,0.1525469957630008,0.0,0.4128659699355516,0.0,0.0,-0.1525469957630008,0.4128659699355516,0.4128659699355516
reach,1.0109344736233936,1.0109344736233936,0.9672933864338102,0.0,0.4128659699355516,0.4128659699355516,0.0,0.04364108718958337,0.4128659699355516,0.0
read,2.645845231546194,23.251104704292192,1.2828161310625898,0.6758702199940212,16.390201053056426,0.4128659699355516,20.605259472746,21.968288573229604,15.714330833062405,15.977335083120874
realize,1.0109344736233936,16.04757092976176,0.0,0.0,9.627682169169754,0.1805923124338364,15.036636456138368,16.04757092976176,9.627682169169754,9.447089856735918
reassure,0.0,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,0.1525469957630008,0.1525469957630008,0.1805923124338364,0.1805923124338364
recall,0.1525469957630008,0.5497783418839671,0.0,0.0,0.0,0.1805923124338364,0.39723134612096633,0.5497783418839671,0.0,-0.1805923124338364
receive,0.5117524189287219,4.678597639089029,0.1525469957630008,0.1805923124338364,1.8688720364439944,0.0,4.166845220160306,4.526050643326028,1.688279724010158,1.8688720364439944
recite,0.3411682792858146,0.1525469957630008,0.0,0.0,0.3611846248676728,0.0,-0.18862128352281382,0.1525469957630008,0.3611846248676728,0.3611846248676728
recognize,0.3411682792858146,1.518620431183389,0.1525469957630008,0.0,0.6758702199940212,0.0,1.1774521518975745,1.3660734354203883,0.6758702199940212,0.6758702199940212
recommend,0.1525469957630008,2.0651048087981985,0.0,0.0,0.6758702199940212,0.0,1.9125578130351977,2.0651048087981985,0.6758702199940212,0.6758702199940212
record,0.1525469957630008,1.6794030415069705,0.0,0.1805923124338364,1.2729460119700613,0.1805923124338364,1.5268560457439697,1.6794030415069705,1.0923536995362249,1.0923536995362249
reduce,0.0,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,0.1525469957630008,0.1525469957630008,0.1805923124338364,0.1805923124338364
refuse,0.3411682792858146,0.7738347091470481,0.0,0.6758702199940212,0.0,0.4128659699355516,0.4326664298612335,0.7738347091470481,-0.6758702199940212,-0.4128659699355516
regain,0.0,0.1525469957630008,0.0,0.0,0.1805923124338364,0.0,0.1525469957630008,0.1525469957630008,0.1805923124338364,0.1805923124338364
regret,0.0,0.5497783418839671,0.0,0.0,0.1805923124338364,0.0,0.5497783418839671,0.5497783418839671,0.1805923124338364,0.1805923124338364
