26.2706	-5.5149
16.0017	4.0124
19.9318	-3.3865
17.2248	-6.7280
23.0048	-8.2535
27.5845	-1.8887
19.0227	-2.3271
7.0869	0.5385
19.9638	3.8036
22.1236	6.2153
22.4274	-17.5583
23.8436	-5.1587
28.3238	4.8293
22.9297	2.0852
25.0056	-11.4174
14.9007	0.4301
19.9288	-2.0830
7.5334	1.9774
18.4548	8.0977
15.1243	-0.2968
28.1806	1.1320
23.7100	-0.1839
24.1391	-8.0750
27.2174	-0.1007
18.6173	-2.5326
6.0378	1.2911
21.2725	-2.4835
14.1256	0.0106
34.5196	0.9136
32.6053	10.4337
14.3776	-0.3923
23.9694	2.8489
19.8496	-1.4533
16.1922	0.1234
7.3696	1.0093
29.7252	-3.0333
14.6173	-1.8678
6.1910	-1.0171
15.7855	-1.5825
22.5114	-0.4417
5.1759	-0.0747
30.8067	-2.7155
25.9000	-3.8809
26.3645	3.4147
7.0090	-1.5570
22.2193	1.0023
22.2473	-0.0899
16.4707	5.4298
13.2595	-5.0292
7.1883	0.1258
17.4671	6.6926
25.1835	7.8103
15.4970	6.7222
21.8492	-5.9006
25.5616	3.8634
5.6679	-0.1677
19.4742	-1.0477
7.8471	1.7308
19.5310	-10.4760
15.9883	6.5426
31.5570	-0.6402
20.6088	-0.0107
19.0918	6.1563
12.8089	2.9765
7.3771	1.3247
4.1361	-1.3658
11.5744	1.3694
30.4029	-8.9852
19.8300	-1.7458
0.6745	0.1081
10.0769	-0.5831
8.1954	1.0057
20.3157	5.2905
27.6610	1.4258
22.7108	5.3757
15.7712	-0.2232
24.7257	-0.1598
7.4277	0.4834
2.2590	-0.4773
18.1359	6.7060
7.8888	0.5171
6.7192	0.7494
10.7959	-9.2702
12.0301	1.7903
12.9137	2.5401
32.4814	10.8574
23.7002	-1.9670
10.9661	2.8659
21.6592	-6.5793
16.1942	-1.1699
18.1727	0.5287
14.1861	-5.5924
5.2362	0.5728
29.2223	5.2203
19.7228	3.3536
16.2112	2.1325
8.8229	2.2235
20.2813	-2.6679
15.3214	-1.3381
4.7203	-1.3002
34.6666	5.3477
6.5590	-0.1467
28.9563	6.9682
13.3671	1.6345
7.4938	3.6164
14.1445	-1.9776
14.7702	1.6250
25.7878	6.7861
18.3162	-6.0702
16.3047	4.3513
14.3631	4.4406
30.1424	8.1007
15.3892	0.4962
20.1123	8.8389
17.4026	2.8907
26.8994	-1.9438
25.7094	5.8311
12.5574	0.0174
7.7060	0.1538
7.2669	5.0688
17.1372	-3.5529
13.3018	-0.3193
3.9240	-2.3301
14.8958	3.4667
9.1555	5.8323
7.4276	-2.2750
16.1940	-1.9598
25.9551	1.0592
25.2080	3.1919
25.2536	-2.0614
21.4985	-17.9543
19.5730	1.5766
28.5227	5.3453
30.9324	11.0451
24.0974	-18.2918
30.0507	6.9543
33.1255	2.6331
18.0127	3.4859
16.6520	2.3568
21.6032	11.4880
22.7920	-1.0225
9.7401	-3.4784
12.4002	1.2895
22.3812	12.4277
16.6810	2.7965
28.3668	6.4390
19.5291	-10.6958
23.4045	-7.2044
17.6001	2.6223
12.2360	-3.1631
6.8689	-2.5446
20.4171	-1.3912
34.6655	-5.7920
14.5873	5.8184
24.4735	-7.0685
5.7608	-0.6706
11.8692	-4.1173
6.1086	-2.5549
8.5223	0.3711
29.1082	-8.6528
10.1622	-0.8352
23.0555	-3.2938
4.7699	-1.1454
23.1807	6.3758
12.4102	-5.3919
34.0884	-1.0195
28.8692	6.4660
9.6883	-3.4057
33.0438	1.9453
30.8649	-1.1017
14.2779	0.9141
19.8886	1.9426
24.2910	3.8319
20.8569	-6.4389
20.4559	2.9608
25.3397	-18.9585
3.3533	0.4125
20.6986	-0.8660
17.7782	2.7825
15.6755	-1.4704
14.9148	-2.7369
8.5972	-1.7413
5.7143	-0.1273
15.5183	-5.4226
25.4394	2.8087
18.4072	-4.3252
18.2854	0.5755
7.8969	-0.1304
10.6667	2.9207
23.3764	5.9218
7.5837	0.0438
15.7224	1.7005
8.1128	0.2394
12.2089	3.7332
3.1074	0.9548
22.4642	-2.3241
30.4535	5.2041
8.8210	1.7763
25.5758	5.5507
20.6077	2.9200
11.6478	0.3771
7.4152	0.7574
22.7688	-3.5051
8.5434	-0.8189
24.3682	3.5903
14.3111	-1.1141
29.6497	-3.1987
8.4952	0.8908
23.4097	-1.3719
3.4385	-0.0303
28.6407	-4.7361
34.1649	20.4496
15.6751	-4.6846
7.4807	2.0291
32.5758	8.4815
13.9844	0.1335
15.3828	3.4179
45.4398	-7.1835
21.4417	-7.4885
14.7135	-0.6849
24.2757	1.5022
15.0528	-5.5771
22.6075	6.4336
15.0090	0.8478
17.7736	12.1618
17.2199	0.4815
12.6482	0.4130
16.2063	4.7905
24.5630	-3.5312
26.0452	2.1821
2.9571	-0.8336
10.6821	1.0673
20.8837	-3.1986
24.5898	-1.2496
25.3982	-6.0975
16.6943	-2.0649
28.3465	10.3167
31.2672	-1.9910
6.2502	-2.7452
20.1843	-8.5128
2.4981	0.1139
19.2088	5.1105
23.5908	-2.5483
26.4539	-4.7959
13.5121	-3.1967
11.1515	0.5771
14.7334	-2.8750
11.6332	-1.8480
20.9510	2.4025
11.5532	-3.5999
5.4334	-0.3877
22.2185	-6.1702
17.6976	-3.0513
7.9618	-1.1689
17.9161	0.9071
6.4812	0.8112
9.4150	-2.8331
16.6738	3.7518
17.5574	-0.5578
12.9673	-3.1566
48.8330	2.5850
8.1875	-1.4926
13.2669	-0.1666
12.4061	-1.4164
7.9640	1.8285
18.4185	2.8448
17.1397	-2.1211
18.1159	3.9299
16.2217	2.3673
31.7036	-8.9234
28.8857	-22.5524
10.5579	-4.6510
9.4445	3.9264
22.7718	0.0852
18.6310	-0.6081
18.4946	5.2355
8.5352	-0.9902
16.8132	-2.1078
26.2148	-0.9596
18.2756	2.6734
23.0758	1.3184
14.8748	-2.4495
26.8989	2.3196
24.6065	-2.0788
17.8253	-1.7708
16.0586	-3.4655
9.8728	-5.3546
22.4426	8.1793
20.4115	0.1507
34.0891	-7.9109
11.6306	1.4569
22.5844	3.3971
17.7049	1.2585
5.9915	-1.0100
26.2733	-2.1259
16.5045	-0.2692
14.6493	1.4533
29.3999	2.5778
10.7555	-3.7593
12.0748	0.1092
21.5771	3.6846
17.3763	4.7652
20.2364	0.6592
9.2754	3.7920
17.9881	2.1567
36.5585	-14.8862
16.3740	-0.1985
26.6087	4.4728
17.1866	2.4154
21.5301	0.6075
21.7798	-1.9003
7.4630	1.3610
23.7830	3.1649
22.3359	8.3346
14.4725	1.5639
15.0782	-7.2250
28.0469	6.2190
11.8271	-2.0727
26.2190	1.8087
16.8827	-3.3739
16.7519	-1.2242
10.1320	1.7672
8.2395	-0.0240
20.8862	4.4001
10.4252	0.7536
13.7797	-7.1938
24.1821	2.3975
29.2354	1.5845
9.5005	-1.2975
25.7731	11.3708
15.8993	-0.4171
12.7263	4.5457
18.0246	0.9214
12.5640	-0.3450
16.5370	-4.8455
20.9812	-6.2592
11.4141	-0.6508
13.5265	-0.4079
23.9805	-2.2757
17.1273	-1.9435
25.7832	6.8315
24.7019	-23.6671
15.3787	1.2561
16.6906	4.0313
18.8771	-13.8055
7.6838	1.3176
6.6306	-1.2089
20.3951	4.7173
19.7125	3.2958
21.7408	1.5461
14.4048	3.2941
14.7910	-4.6522
22.5969	-0.0691
13.8757	-0.9870
18.4115	2.8702
18.7105	-1.1531
42.5028	4.2683
15.1989	-0.4744
21.5238	3.2457
17.4609	-0.8536
9.5093	-3.9369
20.4148	3.2988
15.0096	3.8507
16.0199	3.2439
22.1672	-1.8918
16.9612	-3.3662
14.6138	-3.8362
7.6285	-0.7605
12.3865	1.8200
16.5930	-4.8494
33.5512	18.9013
30.9189	-3.6129
16.5888	-2.2178
28.2798	-10.3334
18.8783	8.8870
18.0419	5.9254
14.2714	0.0139
9.3325	-0.6977
22.1446	0.8325
22.8438	2.4802
7.8070	1.5532
17.6385	-3.6924
26.1140	-6.4869
9.4061	0.5058
15.4328	8.7394
15.7535	-3.3225
13.6571	2.6173
14.4280	-4.6383
11.7325	-3.5177
13.0976	3.5751
31.8754	-4.8298
15.9394	1.5147
14.7216	-0.4681
23.8232	2.5029
9.1080	0.9566
26.8028	-16.6385
10.5333	2.6163
19.1089	2.3429
12.8947	2.2064
24.9509	-18.8150
14.3380	2.2087
13.5916	4.0798
9.8534	-4.5400
24.9509	-18.8150
8.2694	-1.0088
23.9156	-9.4246
14.3380	2.2087
9.8534	-4.5400
12.1406	2.7916
16.2180	-7.9879
21.4018	-2.6938
11.4312	1.3671
8.2871	-2.9253
12.3298	-3.6305
24.5595	-3.1764
20.4568	9.5015
26.9555	-1.6423
11.8517	0.8581
11.5813	-2.2364
18.2813	2.1970
18.7347	-6.0067
47.5667	8.1527
23.5474	-4.8247
20.6468	4.3952
42.0175	4.5117
40.3029	-3.3104
13.6893	9.0005
19.8896	-1.9021
28.2912	-2.0683
13.2364	-4.3857
11.3019	-0.5593
19.1225	-8.2058
11.6414	3.9551
4.0646	0.2557
6.8270	-3.2728
45.2439	7.7831
18.4588	-0.7597
17.4067	3.1872
19.9474	-5.2273
26.2982	1.1581
9.8044	1.6360
7.1065	-3.1734
4.7781	0.4357
23.9430	1.0952
5.9076	0.5518
22.1473	5.6909
18.3773	3.1101
12.1584	-6.8700
19.8653	-4.2326
30.7050	-1.1034
13.1075	0.8313
22.1281	-5.8425
15.8906	-5.0203
9.9758	-3.8098
12.5967	1.8041
22.4771	-6.3538
21.0497	-2.4816
9.6104	-0.8381
16.5367	-5.7797
30.1462	1.6964
21.8773	-0.3627
9.2844	0.7978
16.4660	-2.6373
18.1395	-1.3394
16.8639	3.2115
19.8595	-8.3743
14.3309	2.0378
18.3979	-3.5135
18.6182	0.4527
16.9687	3.8682
19.4390	-1.0251
17.5525	1.8125
21.1446	7.2703
13.5531	-2.9781
22.7297	4.5322
17.2566	4.8545
21.6131	-0.5488
5.6580	1.3109
15.4328	-2.4645
21.9261	3.3697
16.1007	-6.1981
12.0306	1.0190
4.5022	0.5048
17.7050	0.5803
6.0772	-2.7630
20.2743	9.7101
11.7797	1.4780
18.8363	2.4243
5.4996	1.3666
22.9345	-2.7649
12.5895	0.8770
23.2655	2.7240
21.2106	0.4012
13.0701	-0.8061
18.4063	2.1962
5.6966	1.0525
3.4138	0.1789
14.1635	3.9511
28.3088	-3.2355
29.8678	-6.4904
22.0256	-4.3330
14.8367	-0.0869
29.9573	-9.6221
13.8883	-3.1319
21.0939	9.8677
31.0240	6.0386
25.7189	4.9474
13.8239	6.1781
21.3725	-1.1702
27.4105	-2.2980
18.7678	2.4690
24.7964	11.8316
14.9387	-1.6697
24.5155	-10.3515
12.9511	-2.2385
23.3871	-0.9829
6.0525	0.4384
5.8903	-2.2853
13.3174	-4.7058
4.6115	0.1468
13.1594	3.8357
23.1742	-2.7799
17.9290	3.7445
7.6864	-3.6606
9.3118	-0.0241
24.5821	-2.1343
22.7098	6.5823
27.1997	-5.9335
17.5602	0.6507
22.3886	4.3900
6.3797	1.5985
11.6006	-0.2033
7.2361	-0.6204
7.9968	2.8577
26.4123	-2.0759
4.1609	0.3695
7.7422	-1.3580
11.8222	1.7068
29.9255	-2.4140
18.8962	10.2278
6.6720	1.3883
7.0852	0.3284
22.8026	-4.1664
7.8542	1.0885
5.7426	-1.0304
19.7280	5.6199
11.6235	3.3365
11.4864	-0.5210
27.8256	5.3331
7.6937	-2.2055
4.0999	1.2869
32.5480	1.9553
27.1686	-13.2965
23.1438	1.7576
10.6592	-1.8048
23.7349	-6.7557
22.7293	1.6497
22.8595	-6.5296
4.3439	1.8548
7.2586	0.9880
28.3651	-2.9284
6.6103	0.0845
10.7911	-0.5924
17.5261	9.0161
19.8741	6.7821
28.3811	-18.7645
5.0626	0.5280
35.1679	7.1371
15.6980	2.7610
16.1326	1.7512
21.0228	11.2920
26.3249	-0.0775
28.6460	3.9613
17.2550	-16.8475
15.7849	4.8542
14.6643	-5.8787
16.5495	6.7273
10.8996	-0.1134
16.6708	-0.6699
19.8297	8.2198
10.4548	2.8383
14.2250	-3.6829
7.6002	0.1237
15.7639	-0.2015
19.7080	7.7941
8.3659	-1.1761
3.4660	-0.7220
18.5743	0.3586
26.2455	2.6824
20.0631	5.2280
16.5231	-2.5538
11.5243	1.4872
20.2299	-0.1905
50.8340	12.0763
16.8429	1.2027
22.8309	-3.3060
20.0152	6.8400
24.9002	6.2224
23.4160	3.2549
17.5312	-0.6247
11.2052	0.7891
13.6573	-3.1560
22.5082	2.3269
7.8141	-4.2966
22.4922	4.9376
9.0535	0.6483
19.1856	-0.2251
21.7381	-1.4870
23.2320	0.6026
17.8971	3.5084
21.5455	-2.1074
16.6418	2.3918
12.5730	-2.5399
18.6287	2.9542
3.8164	0.5802
5.6558	2.9861
24.1900	0.3814
8.2624	0.2590
10.2315	-0.1883
25.0408	4.7039
37.2950	-9.8082
10.5796	1.2066
15.9953	2.3965
4.6262	0.8678
12.2794	-0.8108
30.1556	-5.8872
18.3605	-0.7337
20.3739	-8.0559
5.5848	-1.0365
7.9472	-0.6091
5.8188	1.1046
12.5268	1.9539
21.8241	0.0337
21.7211	1.4314
16.6437	1.1531
22.1931	6.6348
11.2113	1.1573
18.2476	-1.3133
20.5732	1.0629
9.9630	-4.4339
11.3417	2.7138
10.1083	2.2155
27.3030	-15.2419
15.3632	9.0218
25.2611	8.4922
6.1731	1.4134
20.4547	4.4360
29.4138	4.8122
23.1444	-0.5323
27.0252	0.4377
12.5855	-2.4036
10.2696	-2.2584
10.1044	-2.4477
37.6303	4.8083
8.6268	-1.6358
25.1754	-0.7258
21.2864	1.4582
18.8950	-0.3902
6.9920	5.1429
14.3558	0.9697
11.4718	-2.8508
21.7744	4.3005
29.5908	-9.8265
28.2311	9.5500
15.0324	1.2090
25.5548	-1.5852
16.1808	-0.2903
8.9841	0.3066
15.9825	-2.1066
23.1122	0.5659
34.3004	-5.6947
22.6414	-1.4899
16.7764	5.3690
7.1958	3.5558
23.0027	-1.3008
18.4645	3.3961
8.6111	-1.1597
24.1127	1.2026
19.9127	3.8463
18.1370	8.5541
27.5714	-10.8504
24.8639	-5.1010
14.1244	-7.1364
20.8141	5.1512
22.1258	-5.6899
17.6244	6.0547
32.4643	4.7139
25.9218	0.6244
14.2483	5.0575
8.1037	-0.1941
12.8901	-1.5427
28.6315	9.9643
22.2169	0.2510
9.9258	4.3866
11.5070	-0.3009
10.0861	1.0091
12.8443	-0.7872
14.9565	2.5743
23.3140	-9.2321
10.9359	2.2044
16.1598	5.9193
7.9290	0.6044
12.8600	3.0499
6.9738	-1.0988
23.4291	-9.9433
29.3277	10.4745
4.6150	-2.5290
13.1418	-0.0995
7.9723	1.4416
7.4240	-1.9732
23.3687	-6.2251
11.3573	-6.4961
29.7265	-3.5077
22.8419	9.0693
14.1232	-1.7333
22.3168	-3.9023
23.1247	-9.2219
1.0271	-0.0072
5.6525	-4.9001
8.9776	0.1925
5.7400	-2.0494
12.5003	-1.2449
26.2101	-0.3698
4.6244	1.6387
29.5425	0.8810
19.6559	-1.8944
9.1456	-1.2796
18.3158	2.1361
21.3643	3.9156
11.5774	-1.2557
21.6553	6.5282
19.9166	3.6854
24.7105	-12.1544
30.0721	0.8904
13.6140	1.5363
29.9269	-6.3259
31.7021	-2.6856
6.5197	0.3469
25.3312	-1.6198
12.4029	3.5772
16.9405	6.1478
12.7917	3.6467
36.2728	5.5394
25.5099	-11.7335
4.9835	0.9038
15.4566	-0.0004
18.9956	3.2986
16.0635	2.0175
17.1309	-1.4907
3.2492	0.6806
16.0500	8.3837
22.5888	-2.4397
17.4729	-0.4253
30.5258	-4.1372
25.3016	-0.8917
23.6091	16.1720
13.6474	0.6243
16.7311	10.5871
10.4905	3.8181
17.9588	-2.6016
12.9738	7.2328
18.0522	2.5139
23.7277	6.4041
14.0089	3.8624
13.0456	3.5500
11.5275	-2.9721
15.1344	-2.3256
25.6889	4.7813
12.9595	7.9814
5.6940	-1.0790
29.1240	1.4069
7.1619	1.7938
21.0700	-0.2621
7.1950	2.5727
10.3690	2.6008
6.4409	0.7865
4.8960	-3.0549
10.8929	0.3905
19.0223	-7.2665
19.1379	-10.5062
9.5893	-2.8333
8.7421	0.8248
10.6174	-2.7761
20.6008	-10.5647
8.0207	-0.1804
13.0589	-2.3755
15.5635	-0.1352
19.4652	-8.8779
13.5263	8.7105
16.5667	0.0665
32.8352	-0.6528
27.3598	-5.2607
17.0916	-2.8106
11.8805	-0.9095
21.5273	-1.1107
25.5866	7.9377
24.6665	4.4365
19.0671	6.4291
24.5364	11.6449
19.5813	1.8707
36.0696	2.3107
24.3560	13.6465
22.2074	-11.4611
17.8630	0.7320
27.1275	6.4877
10.6771	-1.7567
10.8996	-3.2344
19.4823	6.0842
24.7642	-1.5763
19.0178	1.6666
14.9554	0.1961
22.1494	-0.6066
23.2213	-12.8802
35.7648	-4.4633
19.7459	-10.2902
6.4198	0.9186
16.4246	-9.0306
17.9840	5.1661
20.3370	4.1456
13.0004	-1.4288
15.7418	4.7560
21.7818	-15.1283
11.8259	-2.5445
16.2986	-4.6889
22.9101	-8.8328
29.6159	5.5983
14.2865	-2.1252
15.4785	-1.1790
12.9120	2.0022
19.8111	-3.3332
12.9377	1.3041
21.0496	5.5158
13.0795	-1.5183
9.1648	-7.7492
45.6357	-6.1002
14.5154	6.9830
13.8403	0.3485
16.2569	7.7387
19.7616	2.2224
14.4834	1.9656
13.7202	0.1846
28.8307	3.4402
23.6090	-3.8048
15.7415	-2.2172
18.5429	3.1102
28.4627	4.9664
34.2962	1.6591
42.9363	4.8789
10.5860	2.1636
20.1182	-0.7539
19.8025	-5.1979
24.8784	9.2585
10.8903	-0.3870
23.3977	-6.1579
15.6029	2.2822
9.6736	-1.5748
11.2366	-2.9761
5.0855	-0.0149
22.4522	5.4496
23.3371	-3.0070
8.0017	-4.0188
14.8120	0.4251
23.7487	10.1884
28.2729	9.8702
11.7381	2.6959
12.6202	-1.9426
16.5235	3.3352
22.9086	-9.5888
22.9291	-4.5122
29.9951	2.7425
6.9997	-4.0287
22.6885	-4.9159
10.6364	1.9729
19.4906	-0.2604
19.2483	5.3055
15.9277	4.0563
20.4733	-3.2889
18.6479	-6.4110
14.8286	-3.5586
7.0084	0.5268
36.8704	-7.0683
21.6925	0.0152
20.2384	7.2435
18.9883	-9.4995
21.9374	-1.9078
20.1184	-11.5070
14.6003	3.2440
17.9946	-1.1624
14.5319	-2.3098
14.7837	-3.2446
15.2337	-0.7317
7.1735	-6.7499
12.5773	2.5871
21.0103	7.6022
14.7339	-5.1585
13.9453	-1.2629
25.4711	-3.7251
14.7563	-0.8799
14.0333	-15.0917
18.5131	2.1693
26.4792	0.6616
12.8227	-4.3273
24.8960	-1.8200
8.4551	-3.0229
36.3918	-0.0308
17.7280	4.5127
20.1423	3.7789
14.7416	5.0298
14.4118	2.8121
10.0338	-1.2348
7.7082	-0.0900
24.7289	-2.8474
21.9506	6.5566
5.1690	-0.3862
31.2168	1.7968
17.7186	7.0178
25.3153	-2.8524
18.8235	-7.6646
9.0362	-0.4124
19.1409	4.5932
20.1121	0.7731
21.8051	-2.6160
7.7058	1.3744
21.1221	5.7517
4.5120	0.3024
17.8355	-6.5226
21.6287	7.4781
15.2277	3.1538
13.1816	-3.0460
17.6012	7.2118
25.0934	-7.0088
10.1773	1.4135
19.9684	4.7805
16.8483	-7.4767
12.1172	0.1447
3.0683	0.0712
21.3253	0.0919
24.3077	4.1044
26.3638	6.5315
18.0722	-4.9568
17.9740	-6.8700
10.6117	1.9717
34.0576	-1.7746
25.3756	9.2640
27.2451	-9.4554
11.8109	-7.9046
9.5536	-3.9024
19.5862	-2.3818
9.6266	0.7591
17.0442	2.4166
6.5720	0.3194
11.5578	-2.1262
21.1460	-4.4699
13.1090	6.5916
17.9760	-4.8199
11.7362	1.5371
20.1837	-0.9666
25.8078	3.4968
27.0262	2.4427
9.5410	3.4002
14.7146	4.0711
21.8803	-5.7340
12.5817	0.0942
13.0472	-0.7526
11.9914	0.9706
13.3572	-2.0284
17.9513	-5.5075
22.3940	-11.1570
4.7308	0.6156
8.4702	-2.4573
13.3316	-6.0020
17.3377	0.7593
27.8049	-11.0551
30.1924	-5.1678
26.2555	-0.9340
23.3606	4.8230
32.2237	0.3123
29.5101	-12.1387
24.0443	-8.7715
11.5174	0.1932
34.1656	3.9019
21.9386	1.5676
19.5935	-5.3909
30.9532	-7.3873
25.8784	-6.5063
16.4466	-2.7800
5.1122	1.6339
27.6599	-0.5775
26.2465	-4.3771
24.4698	-3.1583
18.9446	-4.3463
20.4991	0.7381
38.1099	3.3844
19.4625	5.5434
27.9377	-6.8993
25.2881	-3.5282
25.7615	0.6799
2.9817	-0.1207
26.7419	-6.3299
14.9627	0.5951
5.6665	-3.0946
26.2421	-10.9951
4.5791	-0.7838
33.9350	13.9258
37.7679	-1.0250
26.2233	1.9839
29.8308	2.6256
2.0207	-0.4342
5.4067	-0.3148
47.3663	10.8664
5.7348	0.8673
19.7210	2.4914
31.2536	-9.7654
5.9574	0.7143
23.5516	-9.4458
30.6628	2.3919
3.0538	0.7036
22.5689	-7.7161
27.1543	-4.3708
28.6289	5.3902
22.3421	2.0457
32.1124	-3.6488
29.9354	-0.3605
3.4476	-0.0780
20.5776	7.4633
27.3957	-8.9596
20.3014	-3.4452
33.8927	1.2358
24.9465	-3.0785
32.3970	-7.2496
26.1483	-15.9279
23.5046	-7.2215
0.8721	-0.1872
24.4502	-14.4356
38.6373	-4.3978
19.4841	-0.5884
26.2897	0.5231
29.4719	-2.9684
22.7761	1.2152
2.5025	0.3537
15.7180	-2.0312
30.5118	1.9677
24.8552	6.3575
8.3216	-0.4274
32.3843	-15.2790
25.1420	-1.5756
44.9960	-0.8616
35.2865	4.9627
21.8251	-3.5836
34.2905	2.1547
36.8180	0.4971
36.1734	-2.5414
24.0897	-9.0103
27.2835	4.0590
17.3697	-2.2589
35.4891	7.8565
33.0654	2.4434
21.7603	8.9639
26.9818	1.6379
36.6947	0.0729
19.7738	-1.3231
31.8105	6.4006
6.3005	1.3752
34.4688	-5.5800
28.7360	-0.9055
29.2199	-10.1315
4.1642	0.2379
23.5509	6.3978
23.7508	-6.3932
29.2539	4.7517
33.6929	-1.1786
